score,reple
10,성우분들 즐겁게노래 부르실때같이 신나고즐거웠습니다
10,
8,"사랑하는 연인과 영원한 이별을 하는 상황을 현실적으로 그려낸 판타지 로맨스.괜찮은 소재였지만 스토리를 풀어나가는 방식이 조금은 개연성 없고 유치했음. &#39;너의 이름은&#39;, &#39;날씨의 아이&#39;로 일본 애니에 입문한 본인에게는 아쉬움이 많이 남았음.OST는 주연 배우의 소속 그룹 노래. 그룹 홍보를 위함인지 OST가 질릴 정도로 많이 나왔지만 그럴만한 이유가 있고, 노래가 참 좋아서 용서됨.사랑하는 연인이 있는 사람이나, 꿈과 미래에 대해 고민하는 청춘들에게 추천합니다.P.S. 소방관 분들 언제나 응원합니다 !"
10,재미있다가 또 한편으로 감동적이였습니다미나토짱!! 같이 있어줘 영원히!!
9,슬프고예쁘고감동적이고.다함.
10,재미있었어요 한번 더 보고싶을 정도~~
6,"용기를 주고, 희망을 주고, 사랑을 주고, 위로를 준 파도"
8,애니메이션은 좋은데 스토리가 가끔 뜬금없을 때가 있었음
4,분명 잔잔하고 힐링도 되는 영화인데 너무 슬펐어요
9,마지막 크리스마스 장면 넘 슬펐어요 ㅜ
10,남주와 여주의 연애장면이 너무 예쁘고 공감되게 느껴졌어요.. 영화보는 내내  눈물이 주룩주룩 났습니다ㅠㅠ 오랜만에 혼자 본 영화였는데 완전 강추입니다!
9,더운 여름날 연인끼리 보면 좋아요ㅎㅎ
10,OST 의 지나친 반복과 초중반 서사의 지루함만 빼면 굉장히 만족스러운 애니메이션~ 여름날에 잘 어울리는 영화
10,아직까지도 여운이 남아있음 나에겐 명작임 ㅠㅠ
10,끝나고도 여운이 남는 좋은 영화였고 노래가 너무 좋아서 계속 듣는 중이예요
8,생각보다 슬프다. 애니메이션 폭풍속으로
10,이 영화는 마치 물속에서의 사랑같았다.사소한 것에 붕 뜨고 가라앉았다.마지막은 큰 파도가 휩쓸고 남은 것은 조개 껍대기뿐이었지만 세상에서 가장 아름다웠다.
10,여운도 있고 노래도 좋아요 뻔하지만 뭔가 슬프고 가볍게 보기 좋아요 ㅎㅎ사랑세포가 죽어있다면 추천이요
9,아무 광고도 안 보고 포스터만 보고 무조건 봐야겠다 싶어서 오늘에서야 보게 됐어요 원래 감동적인 거 보면 잘 우는 편이라서 그런지 많이 울었어요.. 이건 그냥 제가 예민해서 그런 거 같고 말해 뭐해 정말 좋아요ㅠ 중간에 와사비가 좀 뜬금 없어서 띠용한 거 말고는 전부 좋아요.. 혼자가 아닌 둘의 파도를. 하 히나코랑 미나토 절대 행복해.
10,"긴 글 쓰다가 다 지우고 그냥 짧게 씁니다.슬퍼요. 오늘 점심쯤 봤는데 9시 48분인 지금도 슬픕니다.계속 나오는 그 노래 들으면 또 슬프고, 그 노래를 둘이서 부른 버전 들었더니 눈물 날 것 같네요. 오늘 처음 본 건데 또 보려고 합니다. 진짜 최소한 한번은 더 봐야할 것 같네요. 안보셨다면 꼭 보세요. 제발"
10,"원래 영상같은거 보고 잘 안우는 체질이라서 슬픈건 잘 모르겠지만 일단 사랑이라는 단어가 굉장히 강력한 힘을 가지고 있고, 소방관분들이 열일을 하신다는게 제일 생각이 나네요.솔직히 말하자면 이 영화를 보는 사람이 없어서 어쩌다보니 1인대관했습니다...(간단한 후기를 남기자면 &#39;아 연애하고싶다.&#39; 이겁니다)"
10,스토리도 감동적이었고 노래들도 좋았다. 작년부터 기대하던 작이라 들뜬 마음으로 영화를 관람했고 생각보다 슬퍼서 울면서 본 것 같다. 중간중간 개연성 없는 부분과 연기만 조금 아쉬웠고 그것만 빼면 최고였던 것 같다. 유아사 작중 제일 마음에 들었다. 물 표현이나 작화가 대단했다.
10,
10,이런거 첨 써보는데 다들 꼭 보셨으면 좋겠습니다 정말 너무 감동적이네요 ㅠ..
10,코로나로 힘든 상황에서 이런영화가 나오다니.... 감독님에게 존경을...ㅠㅠ 얼마전에 너의이름은 봤었는데 그 영화보다 더 재미있음 개인적으로... 꼭 보세요 다들!!
10,여운이 강했던 영화....일본 특유의 영상미가 느껴져서 좋았어요ㅜㅜ 원래 애니메이션은 안 좋아했는데 이제 좋아할 수 있을거 같아요! ost는 정말 잊을 수 없을거 같아요!ㅎㅎ 최고의 영화 꼭 추천합니다
10,최근에 본 애니메이션중 최고입니다. ost도 너무좋고 엔딩까지 좋아요 영상미도 멋있고 스토리가 진짜좋아요
10,두번이나 봤음 여름에 맞는 영화같아서 더 와닿았고 노래도 좋았다
1,
10,별 기대 안 하고 보러갔는데 재미있어서 2번  봤어요 돈 낭비 안 한 것 같아요 로맨스 영화를 좋아하시는 분은 강력추천합니다
10,별기대없이 봤는데 정말 최고네요 갠적으로 날씨의 아이보다 잼나요 갠 취향이지만 저는 정말 강추합니다!!
10,울컥울컥했네요 ㅠㅠ ost 넘나 좋은거..
7,호불호가 상당히 갈릴것같은 영화네요뭔가 캐릭터에 깊게 매료되질못하겠고 특정ost가 무한반복인지라 좀 거부감 들 수는 있는영화 마지막 장면 좀 긴 부분도 루즈한 느낌일수있고그래도 영상미나 특유의 연애 꽁냥이는거 충분히 재밌게 볼 수 있는 영화네요아쉽긴 아쉽지만 #살아있다 이런거보니 이정도면.. 그냥저냥 볼만한
7,"진부할지라도 기본적인 서사는 제대로 갖춘 왕도적인 판타지 로맨스물. 인물의 명암을 포기하고 인물의 움직임에만 집중하여 비록 입체감은 낮지만, 서핑, 소방관 등 움직이는 장면이 많은 분야의 움직임들을 효과적으로 표현함. 작화에서 부족함을 보이는 입체감은 인물들의 말과 행동으로 보완함. 스토리는 중반부의 히나코(여주)의 기행이 고비. &#34;다른 사람에겐 미나토(남주)가 보이지 않는다&#34; 때문이라고 해도 은밀하게 데이트를 하려는 생각이 없는 히나코의 행각은 공감을 가져오지도 못하고, 몰입을 방해함. 후반부 또한 진행 방법이 작위적이라 아쉬움을 남김. (방화범을 잡기 위해 요코와 히나코는 미행하지만, 범행 현장을 찍어야 한다면서 신고를 미루고 건물에 따라들어가는 장면은 그들의 행동원리를 이해하기 어려우며, 우연히 와사비가 전화를 받지 못하는 장면은 작위적인 전개 방식이고 거기에 왜 못 받았는지 이유도 나오지 않음.) 그래도 뻔한 전개법이라 할지라도 작품의 메인인 히나코의 성장 과정은 알찬 구성으로 다뤘으며, 결말은 작중 히나코가 먹은 커피를 탄 초코케익처럼 미나토를 완전히 떠나보낸 슬픔에 우는 히나코 때문에 안타깝고 씁쓸하지만, 불안한 구석이 완전히 사라진 히나코의 모습, 행복하게 이어진 와사비와 요코의 케미 덕에 마냥 씁쓸하지만은 않았음."
5,좋은건지 별로인건지 고구마인건지 감동적인건지 구분할 수 없다.. 무슨 의도인건지는 알겠으나 제 취향은 아니었습니다..
10,키미가~나가메테이루~~
9,"아픔을 통해 성장해 나간다는 메세지가 확실한, 감성을 자극하는 이야기"
8,상투적인 해피엔딩으로 몰고 가지 않고 소방관의 애환과 청춘남녀의 로맨스가 적절하게 어우러져 지루함이 없었음. 일본 애니 특유의 감성으로 실제 사람의 연기보다 디테일이 뛰어났음.
8,가볍게 볼수있는 따뜻한애니 내가없더라도 널 항상 지키고싶어
10,여주가 내내 흥얼대는 노래에 영화 끝나고 일주일간 저도 모르게 흥얼거리게 되는ㅋㅋ
10,파도를 타보고 싶은 영화
6,"조금 유치하긴 했지만, 재밌었음"
10,진짜 너의 이름은보다 재미있어여
10,진짜 너의 이름은보다 재미있어여
10,
10,"이게 왜 관객수가 이렇게나 적은지 이해가 안갑니다. 딱 여름에 보기 좋은 영화이고, ost도 딱하나 나오지만 진짜 좋고스토리 전개에 매우 중요한 역할을 합니다. 진짜 한번은 보셨으면 합니다."
10,그냥 봤는데 인생 애니메이션 됨
10,재밌다 노래도 좋고
8,누군가를 계속 생각나게 하는 영화였어요 ost가 너무 너무 좋아요!먹먹하게 슬픈 영화입니다~
10,
9,연애물보다는 성장물로 봤어요... 영화 보고 제목보니까 더 슬프네요굉장히 힘이 되는 영화였어요 이런거 만들어주셔서 감사해요
10,
7,설산이 아닌 바다에 외치는 오겡끼데스까~
9,"개인적으로 막 울 정도로 슬프거나 재미있지는 않았는데다 보고나면 뭔가 마음이 먹먹해지네요..잔잔하게 후유증이 남아요..연출이며,색감이며 애니메이션 진짜 잘 만든듯"
