score,reple
9,콜린 퍼스가 여주를 왜 좋아하게 됐는지 설득하는 과정이 약한거 빼고 재밌게 봤다. 로맨틱 코미디로 인기 많았을 법 하다. 여주 정말 친근감있게 생김 ㅋㅋㅋ
10,휴그랜트볼려고 시작했다가 콜린퍼스에 빠져서 헤어나오질못함 르네젤위거도 너무너무 좋다ㅠㅠ♥♥♥ 적절한 ost도 최고
10,사랑스러움의 극치 르네젤위거와  영국대표훈남배우 콜린퍼스 ㅠㅠ 중년이 되엇지만 콜린퍼스는 ..사랑입니다 ♥
8,있는 모습 그대로의 이 세상 모든 브리짓 존스를 위하여.
9,한국의로코처럼 뻔한대사와 유치하지않음. 로코의 정석이지만 유쾌하고 뻔한 스토리지만 뻔하지않게하는 대사와 전개. 재밋음ㅋㅋ 특히 남주가 진짜멋지게나옴.
7,유쾌한 전개가 흥미를 유지하는군
9,보고또보고 다시봐도 설레임 !! 이영화보며 콜린퍼스에게 안반하면 여자가 아님요 ㅠㅠㅠ 진리의 콜린퍼스 ㅠㅠ 다시 로맨스영화 좀 찍어줘요ㅠㅠㅠㅠ
10,다시보고 또봐도 안질리는 로코물중 최고의 영화
1,20년 전 영화라는게 하나도 안 느껴진다고? 딱 20년 전 수준의 스토리다 우엑 이걸 현대에 아무 생각 없이 볼 수 있고 아무런 불편함 없이 좋다고 할 수 있는 사람들이 대단
10,콜린퍼스는 휴그랜트조차 조연으로 만든다
8,주변에 흔히 있을법한 노처녀를 사실적으로 그렸다. '실제' 노처녀. 그래야 공감가지.
10,와 이게벌써 십오년전이야 ㅠㅠ 많이 늙었당그래도 일편이 제일 재밌는듯
5,완벽한 판타지가 영화로 만들어졌다.
10,귀에 익은 OST들과 사랑스러운 르네 젤위거 그리고 영국식 유머와 억양이 너무나 매력적인 영화. 크리스마스 시즌이나 연초에 보면 좋을 듯. 여성들은 콜린 퍼스에게 남성들은 르네 젤위거에 몰입 잘 되었을 듯
1,이런 댓글은 안 한다. 하지만 나처럼 힘겨울 것 같은 사람이 있을 것 같다. 8점은 너무 높다.
9,마지막장면 남자주인공 완전멋있음ㅠㅠ
4,30대 여자 개OO으로 써놨네 사랑스럽지도 않은 여자주인공을 내세워 성희롱에 토나오는 작품 로맨틱코미디 좋아하는데 옛날거라 토나오는 요소 많다
10,너무나 사랑스러운 브리짓과 존재만으로 설레이는 다아시. 사랑해요 콜린퍼스
10,다아시는 언제나 옳다!!!
10,봐도 봐도 재밌고 르네젤위거 연기가 제일 빛나는 영화
4,30대 독신 여성이 꿈꾸는 신데렐라 스토리
10,보고 또봐도 설레는 영화 겨울이 되면 생각나는 영화 콜린퍼스를 말하려면 이 영화를 빼놓아선 절대 안됨
1,개연성이1도없음 얼굴만재밌음
10,"콜린 퍼스, 로맨틱, 성공적"
8,브리짓 목소리가 너무 매력있다. 마지막쯤 마크가 키스할려고할때가 제일 로맨틱한 순간이었다.
9,몇번을 봐도 질리지 않는 로맨스 코미디 영화 르네젤위거의 사랑스러운 연기와 마크다아시역의콜린퍼스의 케미스트리가 대단하다
10,내나이 20살때쯤보고 브리짓과같은 지금32살에 다시보고 또보고  크리스마스되면 생각나는 자꾸자꾸보게되는영화..다시도 다니엘도 브리짓도 멋지고멋지고 아름다운
7,브리짓삼순의 줏대없는 사랑 저울질... 하지만 재밌다...
10,이거 본 사람들은 다들 콜린퍼스에 빠지지만 나는 저 현실 휴그랜트 모습이 좋음ㅋㅋㅋ 미워할수없는 바람둥이... 노팅힐과 더불어 휴그랜트 미모폭발 영화임..ㅠㅠ
10,Hello bridget 콜린퍼스 진짜 멋있다.이와중에 휴그랜트도 매력 쩌는 영화 영국 남자 진짜 멋있다.
10,진짜 좋아 하는 영화중 하나 두고두고 계속 봐요
10,다시 봐도  설레는 영화. 콜린퍼스 넘 멋짐
10,싱글여성으로서 마음이 따뜻해져요 콜린 퍼스 또한 멋지고!!
7,새 일기장을 사러갔었다니..
8,소소한 웃음포인트가 매력적인 영화
10,"영화를 웃음소리로 표현해바라 하면, 정신 빼놓고 팔다리에 힘을 풀고 헤헤햇ㅅ"
10,나이를 들면 들수록 달라지는 의미로 느껴지는 영화. 르네 젤위거의 르네 젤위거에 의한 르네 젤위거를 위한 영화.
7,"집에서 비디오로 봐서 그런가 -_ -ㅋ, 좀 허무맹랑하다;"
10,띵작 32살에 노처녀가 된다면 겨울에 귤까먹으면서 봐야겠다
10,크... 다아시는 역시...ㅎㅎ콜린퍼스가 딱임 ㅎㅎ
6,고난을 대처하는 브리짓 행동이 놀랍다
10,코믹함을 잃지 않으면서도 여자의 로망을 충족시켜주는 귀엽고 사랑스러운 영화.보는 이의 마음을 빼앗는 마지막 승자는 콜린퍼스지만 늙기직전 리즈외모의 능글능글 섹시한 휴그랜트의 매력도 돋보임.
5,다아시가 뜬금포 사랑 고백하는게 이해가 안됨;;개연성 제로다..차라리 다니엘이랑 연애하는 브리짓을 꼬시기 위해서 그랬다고 하는 설정을 넣지
2,"여자의, 여자에 의한, 여자를 위한 영화. 특히 노처녀 ^^"
2,쥐뿔도 없는 노처녀가 주제도 모르고 왕자나 꼬셔볼라고 하는 스토리잖아.
9,"사랑스러운 영화. 계속 봐도 질리지않고 항상 처음 봤던 그 설렘이 느껴진다. 영화 속 남주 캐릭터 중 나의 다섯손가락 안에 드는 마크 다아시, 절대 잊지 못할 것 같다. 보고있으면 사랑을 하고 싶어지는 영화, 겨울의 런던을 느끼고 싶게 만드는 마성의 영화."
6,그 당시에는 로맨틱하고 발칙하고 신선한 영화였으려나? 지금 보니까 불쾌하고 어이없는데..마크 사랑고백도 너무 뜬금포ㅋㅋ 그와중에도 와닿는 건 솔직하게 자신을 어필하고 표현할 줄 알아야한다는 거~ 르네젤위거랑 콜린퍼스가 넘 매력있다
6,"마크가 브리짓을 좋아하게 된 이유에 대한 설명이 부족해서 설득력이 떨어짐, 처음부터 외모가 마음에 들었었던건가?"
10,구냥 콜린퍼스 어깨가 다 했음.. 같이 파란색 스프 요리하는 씬에서 나온 와이셔츠 어깨핏.. 흑ㅠㅠ
8,하...콜린퍼스 당신은 대체...
10,콜린퍼스 눈빛이 너무 멋있다 설레인다ㅠㅠ
8,여자든 남자든 I love you so much just as you are 해줄 사람을 만나야된다. 바로 다아시처럼:)
9,"전 편을 뛰어넘는 명작. 한마디로, 사랑스럽다."
