score,reple
10,"밑에.. 87년이 아닌 '79'년작이죠. 내용보고쇼킹,년도보고쇼킹"
10,논할가치도 없는 최고의 걸작!!!
10,감히 팬도럼과 비교를 하다니.
10,이영화는 79년때 촬영한것같은데 정말 시대을 앞선 영화는 틀림없다 지금보면 퀄리티가 글치만 79년때 감안하면 정말 스타워즈만큼 멋진 SF영화다. 프로메테우스에 나온장소가 이영화에 나온다. 대단한 감독이다.
10,지금 봐도 1979년작이라고는 도저히 믿을수 없는 퀄리티.SF영화의 신기원이다.
10,79년작품이라고 볼수없는 세련된 세트와 연출 가히 SF영화의 명작
10,정말 최고의 스릴러 영화다.. 꼭 봐야한다. 현재 개봉중인 영화보다 훨씬 재미있다.
10,이런걸 어떻게 만든거지..
10,진짜 시대를 초월해 시공을 초월한 작품이다.
10,"이정도는 되야 ""전설의 레전드"" 라고 하는거다"
10,진정 리들리 스콧은 천재or미치광이다!!  1979년 작이라니ㅋㅋ 만약에 영화 아바타를 2045년에 다시 보면 끝까지 볼 수 있겠냐?ㅋ
10,이걸보도 평타미만이라는 놈 ㅋㅋㅋㅋㅋㅋㅋㅋ 허세 쩐다 ㅋㅋㅋㅋㅋㅋㅋ 대가리에 똥만찬 쓰레기
10,시대를 너무 앞서 나갔다. 30년 후인 지금도 그 혁신의 기운이 느껴진다;;
10,"과학, 공포, 인간의 무서움을 다 잡은 천재적 SF영화"
9,에이리언 시리즈중 최고라고 생각
10,무섭고 잔인하고 재밌고 정말 흠잡을곳 없는영화
10,"SF호러의 창대한 시작, 리들리 스콧은 천재다."
10,어느 누구고 이런 걸작은 못만든다
9,1979년작이라니..믿기지 않는다
10,개봉연도를 보고 눈을 의심하는 영화들이 존재한다. 이영화도 마찬가지.
10,오랫만에 다시봤다... 명작이다.  그런데 무려 35년전 작품이다 믿기는가~~
8,이 때는 이 영화가 거대한 이야기의 시작이 될 줄 몰랐다
9,지금 봐도 만만찮은 강도의 영상이 이어진다. 당시엔 정말 대단했을듯 하다.
10,리들리스콧....와...1979년작이라니 지금봐도 미친 긴장감
10,"어떤곳에 내놔도 손색없을 영화,이 영화의 감독이 자랑스럽다."
10,오랜만에 다시봐도 역시 재밌다
10,SF영화의 전설의 시작... SF영화 중 최고의 소재!!
10,ㄹㅇ sf공포스릴러계의 씹명작 특히 체스트버스트씬은 지금봐도 충격적인데다가소름...
10,리들리 스콧옹 존경합니다.
10,최고의 명장면은 고양이 표정.. 커여워
9,무수한 아류 영화와 에일리언이라는 괴물을 세상에 널리 알려준 에일리언의 첫작. 에일리언의 디자인과 섬세함은 정말 다시 봐도 대단하다. 그리고 우주선의 디자인은 그 당시에 어떻게 이런 생각을 했을까 정말 신기하기만 하다. 지루하지도 않고 재밌게 본 작품
10,1979년작 이라니...
10,외계괴물=에이리언. 불변의 절대공식을 만들어낸 영화
10,아랫님들...이거1979년 영화에요...30년도 더된 영화라구요...
10,리들리 스콧 감독이 거장이라는 것을 알린 작품 최고
