score,reple
10,오래전 비디오로 대여해서 봤던 영화인데 헬레나 본햄 카터에 감정이입해서 울고웃던 기억이 납니다. 제목처럼 전망 좋은 풍경들이 아름다운 영화입니다.
8,잔잔한 로맨스 작품.
10,내가 가장 좋아하는 영화~처음부터 끝까지 몇번을본 영화~
8,봄바람이 산뜻하게 불어오는 지금
4,지루해서 보다말다..이게 왜 청불인지 모르겠다 ..
8,영국 신사숙녀들이 이탈리아의 분위기에 빠지면 벌어지는 일들.
7,너무 올드하고 졸리다...포스터 원작인데..
10,10대초의 나에게 영화와 문학의 세계를 열어주고 평생의 취향을 결정지어준 작품
9,이 영화가 청소년관람불가라니 믿을수가 없네..
10,사춘기 소녀가 꿈꾸는 사랑을 이보다 더 아름답게 그린 영화가 있을까!
6,격정적이진 않지만 점잖고 품위있는 구애와 결혼에 이르는 길.
9,"영국영화는 언제나 20%가 부족한데, 그동안 본 영국영화 중에 몇 안되는 잘만든영화."
10,"줄리안샌즈와 헬레나본햄카터,.그외배우들의 명연기!! 소설을 읽는것같은 스토리~"
10,이 영화를 본 후 가슴속에 쓰나미가 일었다! George&Lucy는 어딨을까
6,두번쯤봤는데 다소 전형적인 느낌도 들고 전개가 단조롭다. 취향타는 영화
5,황금물결 속에서의 키스신 만으로도..
10,수십번을 봐도 항상 감동적이다. 잔잔하고 절제된 사랑
10,예쁜 화면속 숨겨진 사랑을 재미있게 지켜볼 수 있는 영화
9,아주 오래전에 봤었던 영화...가슴이 많이 떨렸었다!
10,기억에 오래도록 남는 아름다운 영화^^
10,그때의 감동을 아직도 잊을 수 없다.멋진 영화!!
10,"영화의 배경과 음악, 배우들의 연기가 잘 어우러진 보면 볼수록 아름다운 영화입니다"
10,영화시작할때 &#39;오 나의 아버지&#39; 아리아가 배경음악으로 깔리면서 고전적인 영화분위기가  압도적이다. 그리고나서 곧 이탈리아 피렌체의 아름다운 경관이 펼쳐지며 우아하기그지없는 의상을 입은 인물들이 등장하는데 처음부터 시선을 사로잡는 영상미였다. 르네상스의 꽃을 피우는 피렌체에서 신분과  가문 지위에 얽매인 관습을 벗어던지고  자신의 자유분방한 감정과 사랑을 표출하는 주인공 두 남녀의 사랑이야기가 감동적이다.보리밭에서의 갑작스런 키스씬은 당황스럽다고볼수도 있지만 이미 사랑의 감정이 싹튼 두 청춘 남녀였기에 아름답고 사랑스러웠다.영화에서 알몸의 남자들이 고스란히 온몸을 드러내며 적나라하게 물놀이하는 장면은 유머코드이면서도 매우 놀랍고 충격적... ㅎ마지막 두 남녀주인공이 결혼을 하고 다시 피렌체로 신혼여행을 와서 전망좋은 방에 앉아 애무하는 피날레는 너무 멋진 장면이었고 인상적이었다!  영화보는 내내 아름다운 영상과 화려한 의상이 보는 재미를 배가 시켜준 영화였다. 다시 한번 또 보고 싶은 영화다~~
8,그 당시 영화의 모습을 볼 수 있다.
10,좋았어요... 일상같은 영화
8,
8,클라식 음악과 아름다운 피렌체가 어우러진 고전풍 로맨틱 영화! 고리타분한 소재이지만 탄탄한 연출과 과하지 않은 잔잔한 스토리  흐름이 동감을 갖게하네요..볼만해요
8,뻔한 로맨스영화지만 남주가 다했다....
7,고전영화의 영상미와 배우들의 연기력이 일품이네요 보고있으면 마음이 편안해지는 좋은 영화입니다
9,"르네상스의 화가들에 대해 특히 레오니르도 다빈치 탄생 500주년 전시회를 보고 피렌체의 아름다움과 영국인의 사랑을 베토벤, 모자르트, 슈베르트의 피아노 소나타와 함께 젊은 주인공들이야 말할 것도 없지만 다니엘 데이 루이스, 쥬디 덴치의 연기가 스크린 가득 담겨있는 아름다운 영화이다. 예술영화관의 약간 작은 화면이 아쉬웠다."
10,전망좋은집 찾다가 발견했는데 띵작이더라구요 굿굿
10,
10,
6,순정만화 좋아하시는 분들에게는 충분히 감동적일듯
10,
