score,reple
4,왜..? 뭐때문에 평점이 9.65인지 모르겠네요;;; 소재는 참신한데 연출이 따라주지 못했달까요..? 연기도 떨어지는듯... 특별한 감동 포인트도 없고 프랑스 특유의 성문화 때문인지 이질감도 크고 말이죠 그래서 말인데 단체난교가 나오는데 어떻게 15세미만일까요ㅡㅡ? 아무튼 전하고자 하는 메시지는 알겠는데 별로 딱 포인트도 없고 집에서 이것저것 보려고 고르다 본거였다면 5분도 안되서 채널 돌렸을만큼 초반 몰입감도 없어요
8,프랑스 썅송판 부부의 세계
10,"오랜만에 극장에서 몰입해서 영화 본 것 같다. 시간여행 영화를 원래 좋아하지만 핸드메이드 시간여행이라니 그것만으로도 새롭고 나라면 언제로 돌아가고 싶을까 이런 생각, 부모님 생각도 하게 만들어준 영화. 시간되면 다시 한 번 보고싶음"
3,"15세 관람가에 감동+힐링 광고 때려놓고 성행위에 불륜에 약물흡입까지 별별 짓들이 나오는건 그렇다고 칩시다. 근데 &#39;적나라한 나신의 창부들이 벌이는 난교&#39;는 왜 그렇게 노골적으로 포커스에 잡히는 겁니까? 동태눈으로 평가하는 월급루팡이 아니고서야, 이런 설정이 15세 중학생들에도 적합하며 감동과 힐링으로 퉁칠 내용이라고 우기진 않겠죠. 이럴 바엔 묘사 수위도 더 낮고 노출과 폭력도 최소한이며 정말 인생철학적 명작인 &#39;페인 앤 글로리&#39;의 등급은 왜 청불 때리고 심지어 가위질까지 하게 만든건가요?"
10,"진짜...소재도 연출도 너무 신선함 ㅠㅠ핸드메이드로 시간여행을 한다는게 좀 감이안왔는데 이걸 이렇게 표현할 수가 있구나 싶었음. 스토리, 연출, 내용, ost다 넘 좋아서 부모님 모시고가서 봐도 좋을듯!! 요즘 날씨에 딱 어울리는 영화로 추천!!!!"
1,평 보고 볼만하겠지 싶었는데 동생과 저는 최악의 영화였어요. 우리나라 정서랑 너무 안맞는지 변태끼 여기저기 있고 불륜에 불어 자체가 너무 산만하고 정신 없는데 성적인거 불쑥불쑥 계속 나오고..ㅡㅡ; 이런 영화를 엄마 보여주고 싶다고요? 평에 속았네요..엄마 보여주고 싶다는 평을 보고 아름답고 잔잔한 미소가 지어지는 영화를 기대했는데 정신없고 산만하고 거북스럽고 변태스러운 장면 계속 나오고..암튼 최악의 영화였어요..동생한테 미안하네요..
10,잊고 살았던 소중한 것.. 그리고 한편의 동화같은 연출.
4,주인공들의 감정선이 이해안됨...나진짜 영화보고 왠만하면 다른사람한테 보라고 추천하는데후  ㅡ ㅡ 뺑반이랑 이영화는 추천 하고싶지않다
10,지나온 시간의 권태로부터 탈출하는 사랑의 회귀
9,"타임슬립인줄 알았는데,,아니였네요 ㅎ일부러 예고편도 안보고갔어요잼있게 봤습니다"
