score,reple
8,어디서 많이 본 스토리에 많이 본 장면을 가지고 전혀 지루하지 않은 새로운 영화로 만드는 재주가 있다 그것도 4500만훤을 가지고 초반에는 타란티노의 간장감이 있었으나 중반부터 긴장감이 떨어지는것이 약간 아쉽고 임화영배우는 김다미배우를 너무연상시켜서 다소 아쉽지만 배우들의 연기는 전반적으로 매우 개성이 있었음
10,여주인공 화영님 84년생 실화? 20대 중반으로 봤는데 나랑 동갑이라니...
10,몰입 잘됨 연기들 잘하시대
10,배우들의 힘이 느껴지네요
10,감독의 연출과 배우들의 연기가 대단한 영화..솔직히 같은 공간이고 초반엔 좀 루즈할뻔했는데 간만에 너무 신선한 영화를 봐서 넘 감동적 ㅠㅠ 우선 이게 4500만원으로 만든 영화라는게 말이 안된다 ㅠㅠ
9,불편함을 코미디로 살리는 블랙코미디 장르너무 좋습니다:)
7,연기들도 좋았고 스토리도 몰입됐어요.
10,배우들 연기도 괜찮고 스토리 구성도 탄탄하네요~
10,간만에 신박한 영화 봤네!!
10,영화를 잘 알지는 못하지만 이렇게 뭔가 속이 시원한 영화는 오랜만인거 같다...지난해 부천국제영화제에서 보고 좋아서 다시 한번 감동을 느끼는중...
10,올해 최고의 영화. 88분 동안의 팡파레 합주를 듣는 듯 하다.
10,개폼잡다 깨지는 장면들요런게 잼나고 션하지ㅋ해외영화 느낌나네
8,뭔가 잔인한데 웃기다 전개가빨라서 일단 지루하지않고 몰입해서 본듯하다
6,연출도 하시는데 연기도 잘하시네요
10,
9,"임화영이란 배우는 정말 좋은 배우다. 연기도 목소리톤도 안정감있고 표정연기도 좋고 보면 불안안느낌이 안들고 빠져드는 느낌이 드는 배우다. 편안하게 빠져드는 뭔가가 있는거같다. 잘봤어요, 항상 기대합니다."
4,뭐지.... 저 평점들은... 저랑 다른 작품을 보셨나요...배우들 딕션도 안 좋아서 대사도 잘 안 들리고 특별한 반전이 있을 듯 하다가 없구 결말도 그래서 어쩌라구네요... 조미료(클리셰) 뺀다고 맹물 주는 격...
2,"어설픈 넌센스극. 이지만 저예산 영화치고는 고퀼, 합리적인 스토리, 연출력 돋보여. 총지문은 닦으면서 문고리 맨손으로 잡고 나가는 디테일 부족은 역시나 싼 영화 흔한 단점. 이런 넌센스 한국 극영화 최고는 한석규 이문식 오달수 영화 &#39;구타유발자&#39;이지. 그런 돈 들인 영화보다 어쩔수없이 하위 버전 생각드는. 돈과 공 들이면 제법 좋은 영화 만들 감독 작품."
10,신선하긴 한데 그 이상 그 이하도 아닌
10,통쾌함과 스릴의 조화가 너무나도 잘 어우러진 영화!!  배우들의 연기에 나도 모르게 몰입하게 되는 영화
10,임화영님 머리진짜잘에울림ㅎㅎ 처음 어설푸게 봤을때 김다미인줄 자켓 김다미꺼랑 같아서 ㅎㅎ 연기진짜잘하네요
10,
10,"음악, 조명 그리고 백구캐릭터가 좋았고 몇군데 어색한 배우들이 있긴 했지만 킬링타임용으론 나쁘지 않았음ㅡ"
10,여름에 어울리는 스릴러영화. 싸게 찍었지만 잘 찍었다. 임화영 배우는 언제부터 그렇게 연기를 잘했나? 센 남자 캐릭터들 속 중심 잡아 이끄는 후반부가 인상 깊다
9,‘현기증’을 통해 알게 된 감독님인데 이번 ‘팡파레’도 정말 좋네요! 캐릭터마다 정말 독특하고 생동감있으며 목적이 확실해서 좋았던것 같아요. 또한 끊임없이 긴장감을 만들어주는 연출력도 정말 좋았구요. 다음 영화가 기대됩니다!
7,매력적인 임화영 배우는 두말할 것 없고 ..살인청부업자 캐릭터도 살아있는듯
6,연기력이 약해요.
10,기대하고 봤는데 기대보다 더 좋았던!! 배우들의 연기가 인상깊었네요 최고!
10,촬영과 음악이 뛰어나네요. 어쩌면 강박적연출이 정점을 찍는영화!! 너무 재밌게 봤어요!!
9,신선하다는 표현이 적합. 스토리보다는 연출에 초점을 두고 보면 괜찮은 영화. 개인적으로 임화영의 재발견 느낌이었다.
2,솔직히... 많은 영화를 보고 평점도 봤지만 멘붕이 온건 처음이다 곱씹고 곱씹었는데 이영화가 왜 평점 7점 이상인지 알수가 없다. 내 눈이 사망했는지는 모르겠으나 내 개인적인 생각엔 정말 연기 스토리 모든게 별로였다. 개인적으로 임화영 배울 좋아서 봤는데... 왜 임화영을 조이서로 만든거냐! ㅠㅠ
6,여자가 왜케 무게잡나 했더니 킬러라 그거지...암튼 머 그냥 거시기 하다
6,"신선하다고 하는데, 저는 잘 모르겠습니다! 근데 범죄물 치고 덜 암울한것은 좋았습니다"
1,나 한가한사람 아니다  초반잠깐봐서 아니다싶으면 가차없이 삭제한다   이것도 그중에하나  어디 한두번속아봤어야지이건뭐 연영과애들 졸업작품도 아니구 어설픈연기에어설픈 설정정말 못봐주겠더라
10,"현대의 창의성은 무에서 유를 창조하는것이 아니라, 비범하게 선택해서 독창적으로 배열하는 능력"
2,"딱히 할말이 없다,,"
6,쿠앤틴 너무 따라한거 아녀 ??
10,
1,"OOO기 영화ㅋㅋ평점 높게 준 놈들 죄다 관계자들이나 가족들임연기력, 개연성, 시나리오, 연출 무엇하나 볼것 없는 희대의 쓰레기초반에 참다 참다 진짜 욕나오는거 부여잡고 끝까지 다보고 바로 메모장 킴기대하지마라그냥 이건 똥맛카레 , 카레맛똥 이런게 아니라 똥맛똥이다"
3,"보는내내 이건 뭐지,,, 짜증 확 밀려오네.  겉멋만 들은 영화."
1,0점은 왜 없나요 감상포인트 왜 강요하나요 어쩔수 없이 ost .. 상받았다길래 보면서 상받은 포인트가 나오겠지 나오겠지 했는데 도대체 어디인지 모르겠다  재미도 없고 감동도 없고 내용도 없고 반전은무슨. 쓸데없이 욕만잔뜩이라 눈쌀 찌푸려짐. 뭘 보여주고 싶은건지 1도 모르겠다 아니 뭐따라하고싶은지 알거같긴한데 이런식으로밖에 못만드나 싶은생각 . 휴 시간 아깝
1,"(공익을 위해 작성)뻔한 전개, 식상한 결말, 어색한 연기와 발음, 현실반영이라고는 1도 없는 개연성, 누가 봐도 남자감독인 대사들..1년치 들을 씨X을 약 2시간 안에 다 들을 수 있다..부천 판타스틱 영화제에 대한 신뢰를 한방에 무너뜨리는 명작이다..짜릿하다...이 영화를 위해 쓴 내 돈과 시간이 너무 아까워서 계속 생각이 나는 그런 명작이다.."
1,대박이네요 이렇게 쓰레기 영화 살면서 첨봤네 여기 댓글들 다 알바였네 진짜 개 빡쳐요;; 보는순간 호구되는거임
