score,reple
1,별도아까운영화  이딴걸만드냐
1,별로 재미없음
1,멋이 너무들어갔음. 지루하네요..
1,알바 쓰지마라ㅡㅡ 좌빨선동영화
1,"트럼프가 미친 건 사실이지만, 아무리 그렇다고 우방국을 무기나 팔아먹는 쓰레기 국가로 묘사하고 북한은 갑자기 힘없고 정의로운 국가로 돌변 ㅋㅋㅋ 예술하는 애들이 좌파성향이 강한 건 익히 알고 있지만 이건 정도가 너무 심하네. 미국 물러나고 북한과 손잡고 강성대국 만들어보시라우요, 거 어디까지 발전할 수 있나 함 봅시다. 내 예상은 개발도상국으로 전락할 가능성이 99%지만."
2,감독 이 정도면 같이 고생한배우 스텝에게 사과해야할듯 양우석 감독 영화는 이제 안보려함
2,솔직히 캐스팅도 좀 형편없고 내용도 그닥.. 그냥 문재앙 미화영화같음 정우성이 문재인임 차라리 곽도원을 김정은역할로하고 유인석을 쿠데타일으킨사람으로 바꿨으면 좋았을듯 트럼프대통령(스무트)이 쉽게 납치되는것도 어이가없고 그냥 영화가 좌파영화임 변호인처럼
2,너무 노골적인 반미 친북영화라 거부감
2,개구림 ㄹㅇ 정치극이 어떻게 이렇게 1차원적이지
2,"우호적 대북 관계를 종용하는 늬앙스를 느꼈습니다. 통일. 선택하라...?통일을 위한 일이니 지금 우리가 하는 일은 잘 하고 있는 일이다. 믿고 지지해라.혼자 너무 간 생각일 수 있겠네요. 그렇지만 이런 생각이 드는 건 저만이 아닐 거라고 생각하며, 영화에 정치적 색이 묻어나는 것 같아 아쉬운 마음에 몇 글자라고 남깁니다."
1,어머~  이 영화를 보고 역사를 배우게 되었어요~ 우웩 개 토악ㅈㅣㄹ나오넼ㅋㅋ
2,극장에서 내 돈 내고 볼 영화는 절대 아닙니다.그냥 나중에 풀리면 보세요. 연기도 어색하고 ㅠ
1,무슨 영화가 소리만 지르는 장면만 생각 나고 ㅋㅋ
4,"감독이 뭘 원하는지는 알겠으나, 내용이 횡설수설하며 연출이 매우 아쉽고 울프 콜을 연상시켰으나 재미가 없음. 한마디로 추천안함. 차라리 다른 영화보세요."
1,아ㅠㅠ 내 2시간이 아까움중간에 나가고싶어서 혼남아아
