score,reple
10,평점알바는 아니고 방금 영화보고 나왔는데 또 보고싶을 만큼 재밌었습니다 영화 재밌긴 했지만 전체관람이다 보니 어린애들 대부분 계속 떠드니 시끄러워서 보는데 방해 되서  좀 그랬지만 정말 재밌으니 보시는걸 강추합니다
10,짱구엄마가 혼자 울고 슬퍼하는 장면에서 참았던눈물이 팍 나오더라고요..ㅠㅠㅜ가족끼리 한번씩 보시면  괜찮은 영화일것같아요! 볼때마다 저희 부모님같다는 생각도 들더라고요. 그래서 더 이입되고 재밌게 봤던것같아요 :)
10,너무 좋았고 눈물이 많이 나왔어요ㅠㅠ
10,감동적인 부분이 몇개있어서 눈물날뻔 ㅠ짱구도 너무 귀엽고 에뮤 진짜 귀엽ㅋ
10,"""나마스떼~~~~"""
10,ㅠㅠ감도유ㅠ역대급 감동입니다
10,
10,레전드 작품 하나 또 나왔네
10,진짜 엄마 봉미선이자 아내 봉미선의 모습 너무 멋있고 감동이였다
8,역시 짱구는 어릴때부터 봤지만빠른 스토리덕분에 지루할틈없이 봤습니다내년에 9살 형아가되는 우기바기tv 입니다
10,엄마랑 같이 봤는데 넘 재밌어요 알바아니고요 진짜 감동도 있고 재미도 있음! 역시 믿고보는 짱구 중간중간 노래 두번 나오는데 그것도 듣기 좋았음 ㅎㅎ 이번편 늦게 개봉해서 언제하나 했는데 드디어 오늘! 잘 봤습니다
10,진짜 짱구 영화 다 거의 감동적이였는데..이번에도 한바탕 눈물흘리고 왔습니다..꼭 보세요!!
10,6살.9살 딸아이가 너무재밌게보던데요 저도 중간에 눈물날뻔 ㅋㅋ
10,공주 진짜 미인임 완전 예쁨 키도 엄청 크고 꼭 보셈
10,보물은 이미 갖고있다는 걸 알게된 시리즈
10,짱구가 그럼 엄마는 누가 지키는데요? 말하는 장면도 감동이었고.. 개인적으로 짱구엄마 좋아하는데 짱구엄마가 중심적으로 나온것같아 좋았다... 엔딩곡도 갓곡
10,ㅠㅠ 울었어요ㅠㅠ 너무 감동이야잉
8,
10,
10,오에스티 나올때 감동 먹었읍니다. 40대 아저씨가 보기에도 재미있읍니다.
10,노래진짜 다 띵곡이다 제발 음원내줬으면
