score,reple
10,"파리 특유의 분위기, 중간중간 소소한 웃음. 그거만으로도 만족스럽다! 가볍게 보다가 바버렛츠 엔딩곡에서 왠지 찡~하게 만듦."
8,설정이나  뭐 오바스러운건 있지만뭔가 순수한 사랑을 본 것같다.나름 편하게 본 영화하지만 프랑스의 갬성을 난 이해할 수없었다.2시간짜리 동화책 보고싶으면 추천
5,여주의 예쁨 외엔 평범한 영화
10,프랑스의 멋진 건축물과 야경을 볼 수 있어서 좋았습니다. 더불어 스토리도 은근 재밌어요
6,잔잔하고 듣는재미가 있는 영화
7,로맨틱한 파리에서의 못다한 사랑을 찾아 바다로
10,되게 아름답고 재밌는 영화였다 강추!
5,편집으로 잘린건진 잘 모르겠는데이야기 전개가 뜬금없고 이럴거면 캐릭터 소개를 왜했나 싶음.위기도 위기같지 않고 좋은 소재를 살릴만한 긴장감이 없음.그냥 인어가 이쁘다 밖에 없음
10,프랑스 파리 배경을 잘 담아냈고 줄거리는 동화책을 본것같았어요. 개연성은 뭐 주제 자체가 인어니까 괜찮았어요. 편안하게 볼 수 있는 영화였고 잔잔히 나오는 음악?도 좋았습니다ㅏ
10,"영상미, OST 등 전체적으로 좋았고, 잔잔한 느낌이 드는 영화였음"
5,프랑스의 향기를 살짝이나마 느낄 수 있는 예쁜 동화한편
10,"눈을 뗄 수 없는 아름다운 영상미와 파리의 낭만이 더해져 동화책 속에 빠져 있다 나온 느낌이에요! 음악도 좋고 그냥 뭐랄까.. 영화보다 보면 마음이 막 몽글몽글 순수해지는 것도 같고. 암튼 아름다운, 꼭 추천하고 싶은 영화입니다!!!"
8,"후기보고 1도 기대안하고 갔는데 그래서 그런지 생각보단 괜찮았음! 연기에 대한 공감이 잘 안됬고 개연성도 부족한 것 같고.. 그랬지만 영상미가 좋고 프랑스 영화 특유의 색감과 소품 재밌었음. 스톱모션기법으로 중간중간 나와서 그런 것 보는 재미도 있었고, 그리고 무엇보다 주인공 조녜존잘,, 볼 영화없어서 봤는데 파리를 여행하는 기분 들었음! 기대하고 보면 실망할 수도 있는 호불호 많이 갈리는 영화인듯."
3,사랑을 하면 영화의 개연성이 날아가나요?
2,연출이 할말을 잃게 만듬
10,디테일 따위는 알 바 아니고 내가 하고 싶은 얘기를 하겠다는 프랑스 영화 특유의 예술병이 난 좋다
10,옆집친구 스토커무단침입방화범일름보 (지가신고해놓고 도망도와줌)살인미수(방관)남주차도둑납치 감금거짓말쟁이여주 연쇄살인범여의사(악역)여주가 남편쥬김남주  목숨구해줌(????)하지만 악역로맨스라매 낚시 개쩌넹
7,낭만적인영화 하지만 아쉽
8,가볍게 보기 좋아요.깨알 웃음 포인트도 있고 잔잔한 미소가 지어지는 이쁜영화.데이트하는분들 보세요!
9,고정관념을 가지고 영화를 대하니 실망할수밖에.
10,가수 가스파르와 마지막 인어 룰라의 아름다운 사랑이야기...~~!!
6,중간에 나옴...OO만 어렸어도 생각없이 봤을텐데 나갈까말까 고민하다 한시간쯤 지나 나왔다
10,판타지 영화는 바로 이렇게 만드느 것이다!
10,제목부터 너무나 끌렸던 영화!!! 동화처럼 아름답고 화려한 영상미에 배우들의 천역덕스러운 연기가 조화로웠다. 코로나 시대에 파리 여행 다녀온 기분~하모니카가 이렇게나 로맨틱할 일인가..우리에게 가장 익숙한 에디트 피아프 노래도 좋았다
10,가슴이 잔잔해지는 영화!
10,파리의 아름다운 야경과 동화같은 사랑이 펼쳐지는 영화특히 음악이 너무 좋음 ~
10,미소짓게 만드는 순수한 영화....헐리우드식 현란함없이도 충분히 잼나네..
10,동화같은 스토리에 영상미도 너무 좋았습니다. 파리 여행하는 기분도 들었습니다.
9,동화같은 사랑해보고싶은 분들께 추천
9,"프랑스 영화 특유의 영상미와 Ost,이 두가지만으로도 만족스러운 감상이었습니다!누군가에게는 조금 진부할수도 있지만 저는 스토리도 재밌었습니다!"
10,아름다운 영상과 이야기에 흠뻑 취하고 왔네요. Good~~
6,음.. 좀 유치했어요
10,인어가 진짜 너무너무 이쁨 같은 여자인데도 첫눈에 반할거같음
2,시간 아까웠어요...
1,노래들으실 분은 추천드립니다
8,스토리는 엉성하고 개연성도 없지만 파리가 너무 이뻤어요 영상미랑 배우들이랑 노래가 좋았던 영화입니다 한번쯤은 볼만해요 스토리는 기대마시고 영상미만 보시는걸 추천
4,그냥 뭐 핵심포인트가 뭔지 모르겠습니다연기나 OST 연출 모두 괜찮았지만 하고자 하는 말은 모르겠습니다그냥 어릴 쩍 추억 떠올리며 보기 좋은 영화..?
8,평을 안보고 보면 더 좋았을영화“살아있다” 보단 개연성 좋고 “반도”정도 되는듯영상미가 훌륭함
6,영화가 밝은 색을 가지고 시작을 하고 점점 색이 어두워 지면서 영화가 결정에 가는 걸 집중해서 보았습니다 전체 적인 색감이나 영상미 가 뛰어난 영화였습니다
3,판타지 장르는 비현실적인 이야기를 &#39;주제&#39;로 한것이지 전개과정과 개연성마저 비현실적이라면 그것은 판타지영화가 아니라 망상일뿐. +판타지영화에는 개연성이 중요하지않다는 문구가 포함된 댓글이 베댓이라는 사실이 놀라울따름...
9,예쁜맛 귀여운맛에 보는 영화
7,이거 재미없다고 하시는 분들은 그냥 제발 한마바키 / 반도/ 해리포터/ 염력 이런거나 보세요. 사실 평점 테러하는분들 반도 알바인건 알겠지만...
9,특별하지 않고 유치하며 뻔하다. 하지만 그렇기 때문에 가슴이 쓰리다
10,잔잔하고 동화같은 분위기에 너무 예뻐요
8,오랜만에 동화같은 영화를 보았네요...젊은 커플이 보기에 좋은 영화....
10,낭만의 도시 프랑스 파리에서 마지막 남은 인어와 인간의 동화같고 로맨틱한 사랑이야기 입니다.중간중간 엉뚱해서 웃기고 인어가 흘린 눈물이 순도 100% 진주들이라 남자는 커다란 배를 사고 해피엔딩으로 마무리됩니다.
8,
8,귀여운 프랑스 영화♡그 책은 나도 갖고 싶네?!
1,남주는 OOO기다.이틀이 지났다.
10,진짜 최근 본 영화중에 최고였고 진주눈물장면에서 나도 울었다..
2,카메라 워킹도 산만하고..노래 선정도 너무 싼티가 난다. 영상미가 예쁘다는 말을 듣고 관람을 했는데 너무 재미없고 영상도 전혀 예쁘지 않아서 중간에 나와버렸다. 중간중간 고양이를 함부로 대하는 장면들이 많아 마음을 아프게 했다.내용도 정말 재미가 없었다. 남주와 여주의 연기도 최악.어떻게 봐도 커버가 안되는 영화..
5,고양이가 귀여워요
2,예고편이 다 입니다. 예곧내
1,돈아깝 시간아깝 유럽영화는 나랑 안맞는듯 개연성도 없고
2,예쁜 쓰레기 영화...♡ㅋ
2,"하.... 맙소사...  스토리또한 없는 이런 영화 싫다 돈,시간 아깝다"
6,OOO 나옴 집중해서 보세요
2,영화의 의도가 뭔지...
2,남친이 다 보고나서 장르가 코미디녜요
1,하..평점을 보고 가지 말았어야 했다..
4,프랑스 영화 그자체라고 해야하나 사랑에 대한 로망 그자체를 표현하는건 좋은데 너무 판타지적이라 그런가 와닿는 느낌은 없네요.. 개연성문제는 이런영화에선 취급을 안해야하는건지 그냥 표현이 미적지근한건지 그런건 아쉽.. 남성쪽은 더욱더 별로일거같고 여성분들은 금사빠 쪽 그런 감성이라면 .. 볼만은 한듯한 그런 애매한영화
2,보다 나왔음... 무료로 봐서 돈은 안아까웠는데 돈주고 봤으면 아까웠을듯....
1,"오 정말 재밌습니다 ,,,, 호호"
2,1. 남주가 왜 인어를 꾸역꾸역 치료해 주겠다는 건지 이해가 안감 무슨 납치극도 아니고 2. 옆집에 사는 아줌마는 무슨 왜 인어와 남주를 꾸역꾸역 도와주는가?3. 의사 여자는 호러물도 아니고 자기 남편이 인어에게 홀려 죽었는데 그 인어를 잡아다가 연구를 하려는건지 복수를 하려는건지 어쩌라는 건지 이해가 안간다4. 인어는 찌찌를 꼭 노출해야 했는가 라는 생각을 한다5. 그리고 보내달라는 인어를 데리고 술쳐먹고~ 아쿠아리움가서 수영하라고하고 헤어질때는 왜 똥물에 헤어지는지..?6. 사랑을 하면 죽는다매 안죽은 남자는 사랑을 안한거네 이건 감동도 없고 로맨스도 없고 뭐여 개짬뽕내 머릿속에 남은건: 인어 쭈주
1,프랑스의 감성을 잘 이해할 수 있었습니다.
4,"9살 딸, 엄마, 아빠 이렇게 가서 나두 자구 아빠두 자구 딸만 봄,.,.,."
