score,reple
3,그럭저럭
7,우디알렌 영화의 묘한 매력
10,재밌어요^^ 귀엽고 깜찍한영화..특유의섬세한센스가 엿보이는영화예요
10,난 재미있게 봤는데..
10,평점이 넘 낮다 생각했던것 보다 훨씬 재미있었음 잘근잘근 씹히는 맛
4,옛날에 비디오로 빌려보고 크게 후회했던 기억이..굉장히 재미없음-19女
5,우디 알렌에 대한 예의......
4,이건 러브스토리가 아니라 범죄자 잡는 이야기인듯ㅋㅋ
8,우디알렌의영화는자잘한재미가있다
7,무난하게 지루하다
10,죽음이 토핑된 깔끔한 우디엘런의 브런치
6,죽어야알수있는진실.진실을아는자의죽음.그리고현실은우스운백조의물장구.
8,재밌는데~ ㅋ 연쇄살인범이 나오는데도 유쾌한 코메디
6,뭐야이건 멜로도 아니고 정체가 뭐야? 결말 어이없다 ㅋ
7,지루한전개..
6,뭔가 실망이야
4,감독이 우디알렌이었다니... 그러기에 더더욱 실망스런 영화...
7,우디 알렌의 너무도 깜찍하고 귀여운 마술
5,질리게 말많은 영화
3,더 많은 것을 기대했었는데.. 영감님이 늙은 것 같아 슬프다..
6,이 영화를 즐기려면 다 관람하고 베스트 리뷰를 읽으세요 그럼 좀 나아요~
5,휴 잭맨이 로멘스라니~
10,무언가 허무하네여 그래두 재미있는 영화에여
