score,reple
10,권총 액션이 정말 격이 다릅니다!
9,그래 키아누야 이정도만 하자. 더이상도 안바란다.
10,역시 액션이아주 화려하고 시간가는지모르고 본거같아요
10,반차쓰고 보러갑니다. 2편이 나온 것만으로도 너무 감사한 ㅠ
10,존윅이 사용한 총알갯수는 총 276발 입니다!!
10,역시 이만한 액션영화는 없네요.
10,정말 멋져요 슈트삘 굿!
10,느와르~~~~최고에요
10,건 액션이 재미있습니다!!!
9,간만에 등장한 제대로된 액션영화
10,개봉관 찾아보니 cgv에서 하네요 개봉관 수 적어도 북미 역주행 신화!!! 라던데 기대됨
8,화려한 카메라 기술보단 둔탁하지만 묵직함이 있는 진짜 액션!!
10,키아누 리브스의 역대급 액션영화
10,"상남자의 영화, 처음 서비스 장면부터 짱짱맨,"
10,진짜개 십꿀잼 열자이상
10,액션영화의 마스터피스
9,매드맥스같이 계속해서 액션이 이어져 짜릿한데 동시에 왜 내 몸이 쑤시는지ㅋㅋ박물관씬에서 페이데이가 생각났는데 엔딩을 보고나니 이 영화는 존윅이 페이데이갱단에 들어가게되는 프리퀼이구나란 생각이 드네요ㅎㅎ
10,"보통 스토리가 훌륭한 게임을 하면 한편의 영화를 봤다고 말하곤 하는데, 이 영화는 한개의 액션 게임을 플레이한거 같은 영화였다."
10,나같으면 절대안건든다..어후;; 은퇴하게좀냅둬 아..물론관객입장에선 은퇴하지말아주세요 ㅜ
7,액션 좋아하는 분들이라면 좋아 할만한 개성있는 영화
10,아니 왜 경상도 개봉관이 읍어...cgv에서만 하네 ㅡㅡ
10,액션의 끝판왕ㅋㅋ  킬러를 넘어 히어로로ㅋㅋ
8,아무 생각없이 보면 되는 영화. 세련된 진짜 액션. 나도 모르게 끝남. 영화가 액션에  충실해서 난 좋았어.
10,다음편 진짜 기대된다. 007 이나 미션임파서블 처럼 시리즈로 낼거 같다. 메트릭스 이후로 키아누 리브스의 또다른 대표작이 탄생했네...
10,확실히 뻔한스토린데도 재밋음 강추
8,인생은 독고다이라는것을 처절하게 보여준다.난 여잔데 왜 이런게 좋을까?ㅋㅋ
10,레이드 이후 오랜만에 느껴보는 전율이 느껴지는 액션의 향연
10,"감히 이런평을 해봅니다.잭리처보다는 한수위라고 말하고 싶네요.격투씬도 총격씬도.이런 액션은 레이드밖에는 안 떠오르는데,레이드와는 동급이라고 하고 싶네요.잭리처는 액션의 한계가 보이는데 존윅은 과연 다음에는 어떤 액션이 나올까하고 긴장하게 됩니다."
10,굿10자로채울수없는감동
10,미국은 흥행 한국은 흥행실패 개봉하고 그주에 상영관을 찾을래야 찾을 수가 없는데 흥행을 어떻게 하나?어이가 없고 기가 막힌다
10,믿고보는 존윅의 건프액션
9,영화 자체는 너무좋다 cgv에서만 상영하는게 아쉬울뿐
10,"내 생전 이렇게 휘몰아치는 액션 영화는 처음!!! 도입 부분에 1편을 본 관객들을 위한 보너스도 좋았고~ 특히 로마에서의 총격씬, 격투씬은 역대급이네요! 영화보고 난 후 어깨결림의 후유증이..ㅎ 남편과 진짜 재미있게 봤습니다!!!"
10,존윅은 어떤 히어로보다 강하다는걸 새삼 느끼게됐네요.. 상영관이 전국 5개밖에 없어서 아쉽지만.. 많은분들이 관람하시고 스트레스 날려버리시길 바랍니다. 3편은 언제 나오려나 ㅜㅜㅜ
9,이거 CGV에서만 해주는거래요; 딴데서도 해주지 왜 ㅠ
10,스토리의 부실함은 존윅이 다 먹어쳐워버린다지구의 영화가 아니다....
10,이거 어디서 하는가?? 상영하는 극장이 없네요;;
8,액션 굿 관이너무적어 아쉬울 뿐입니다.
10,상영관좀 늘려라 답답한것들아영화에대해서 OO모르는기업들이 영화상영관낸다고 설치는결과ㅋ
10,개재밋는데 상영관왜이럼 ㅡㅡ진짜 개꿀잼
10,전 편보도 훨 잼있다  아 진짜 날액션은 이게 끝장인듯
9,"터미네이터 이래 ""형 보다 나은 아우 없다""라는 말을 뒤집은 유일무이한 영화!!"
10,이런 액션 영화를 왜 cgv 에서만 볼수있냐 어이가없네
10,졸 잼나구만. 쓰렉같은 한국영화 좌석 좀 줄여라. 남자라믄 봐라. 본능이 꿈틀거린다.
9,이 영화는 죽음의 발레같다!!
10,어째 평점 1점 주는 사람들은 써놓은 말들이 저렇게 토씨 하나 안틀리고 똑같지 다른 영화 알바들인가... 존윅 1편도 그렇고 평점이 너무 낮다 두편다 적어도 8.5점은 충분히 넘을 만한 영화인데
