score,reple
10,"최근 개봉한 영화둘 중 쵝오!!!!볼빨간 정민배우님 선과 악을 넘나드는 명품연기,멜로보다 액션이 체질인 이정재 배우님,와우♡♡~박정민 배우님 단연컨대 두 명품 배우에 밀리지 않는 사랑스러운 &#34;언니&#34;  연기천재!  정민 언니 사랑해요♡♡♡♡"
10,"이정재, 황정민 조합에다가 박정민까지.. 연기력들이 대단하고 액션도 대박이다 정말"
10,이정재님 하얀색 롱코트입고 첫 등장할 때 감탄이..영화 좋아요!
8,"이정재, 황정민 당당히 제치고 박정민 연기 짱짱짱"
10,결국 이렇게 될꺼라는 걸 알고 있었잖아..
10,황정민과 이정재는 역시 간지 작살이었다. 그런데 박정민이 가장 강렬했다.
6,다만 수류탄에서 구하소서
8,연기들은 역시 최고 입니다.
5,뻔한 스토리 말도안되는 액션씬 박정민 미만 잡인 영화
10,이정재 역대급 꼴통캐릭터ㅜㅜ 미친거같아여 ㅜㅜ엉엉 너무좋아여
9,19세로 만들었어야지.. 너무 아쉽다
10,이정재 레이라는 캐릭터는 지금까지 보지 못했던 캐릭터임 나름 신선햇다
10,이건 진짜.. 인정해야한다 ㅋㅋ
1,스토리가 뜬금 없으며 스케일만 늘려 더 개연성이 떨어짐. 한국영화 수준을 과거로 돌리고 있다는 후기가 딱 맞다.
6,긴장감있고 액션좋고 소리좋고 이정재연기좋고 박정민연기좋고 좋은데 뭐지???뭐지.이거뭐지 이게다임. 중후반에 내가 뭘보고있는건가싶음이정재는 역시 멋있더라.
10,"박정민 언제나오나했다., 강렬하고 예쁘다ㅋㅋ"
10,비쥬얼이 진짜 미쳤네요 ㅋㅋㅋ
10,진짜 끝까지 간다-!! 이정재랑 박정민은 진짜 대박!!
8,한줄평 : 아저씨 순한맛시나리오 작가 누군가에게 쫒기고쓴듯정신없는 개연성에 스토리그나마 박정민씨가 살렸음
10,신세계...아저씨...황해....재밋게 본사람은 무조건봐라ㅋㅋ 후회없다
10,한국판테이큰보는느낌이랄까
8,박정민 배우분 다리가 너무 예뻐서 혼란스러웠습니다...
