score,reple
1,억지웃음과 억지감동.꿀잠 자다 왔어요!
4,"개봉 다음날봐서 리뷰정보 부족한상태에서 봤네요ㅋㅋ액션 애매해요. 코믹요소 애매해요. 스토리는 그냥 그래요. 출연진이 젤 나아요.. 제 기준으로 ★최고 재밌고 웃김 너무재밌어ㅡ 스파이,댄싱퀸,럭키. ★이정도면 재밌음 아 진짜 웃겨ㅡ 엑시트,극한직업 ★재밌는편이네 영화보는동안 많이 웃었다ㅡ 정직한 후보 ★아예 안웃긴건 아닌데..애매하다ㅡ오케이마담"
1,심각합니다 정말 ^^  너무 화가나서 올립니다
8,긴장남 김남길 보러 조조로 아들과 같이 봤어요..ㅎㅎ 스토리 괜찮고 웃음포인트도 솔솔 있어서 가족영화로 보기 좋아요
2,와 여기 알바생 몇명인거야 ㅋㅋㅋ살다살다 영화보다 나온거 처음이다진심 재미도없고 내용도 없고
6,거의 비행기 안에서 이루어 졌는데  내용이 이상함
10,조조로 봤는데 진짜 재밌었어요 웃음 포인트가 많아서 많이 웃었고 연기 다 잘 하시고 엄정화님 액션 좋았어요 박성웅님도 너무 재밌었고 김남길님도 진짜ㅠㅠㅠ 사랑합니다ㅜㅜ 반전도 있었고 오랜만에 코믹 영화 봐서 좋았습니다 여러분 꼭 보세요 완전 추천
1,개OO 이게 영화냐OO
1,어이없네;;; 잼있다고하는 분들  왜그러는지 이해안감  일부러그러신듯 ㅋㅋ 오빠랑공짜라보고옴 오빤잠들뻔함ㅜㅜ안보려는거 억지로본건데ㅡㅡ역시나 아;;;넘 잼없었고 이상했음 ㅠ
2,하...다.악.구 보고 잠깐 방심한사이에또...당했다....#살아있다 #반도  #오케이마담
1,"드립 웃긴건 2시간중 10분 (중요)""뭔가 웃기려고 드립치는 것 같은 장면은 1초 보여주고 넘기는 듯한 느낌"" 개그요소가 너무 올드함 아쉬움"
1,네이버랑 짰냐?알바를 풀었냐??진짜 연기한 배우들한테는 미안하지만 증말 너무  핵노잼이다.. 평점에 낚여 봤네..낚였네 ㅡㅡ
2,그냥 보세요 생각따위는버려요 근데 더웃길수있는데 배우가 그마이많은데 재료를 그렇게 쓰세요 감독님! 김남길배우 아무리카메오라고해도 그렇게쓰면되겠습니까
10,솔직히 근래 본 영화중에 제일 재밌었다 ㅎㅎ 강추
3,아 연기 너무 못하고 재미없어요ㅠㅠ
1,"여기 10점 주신 분들과 평론가 분들의 평점 믿고 한동안 웃을 일 없었던 여친 실컷 좀 웃게 해주려고 갔습니다. 보이스피싱을 당하면 이런 기분일까요? 아주 약한 감동에도 눈물을 보이고, 조금만 웃겨도 환하게 웃는 제 여친에게 100분간의 무지막지한 테러를 했네요 제가! 유튜브도 곧 가짜 ‘내돈내산’ 막는다는데, 정작 그 제재가 필요한 건 영화인 거 같습니다. 정말 태어나서 처음으로 평점을 남깁니다."
2,진짜 개노잼인데 이거 왜 별점 높냐다 알바인가진짜 개재미없다.. 내돈...
1,"시나리오를 똥구녕으로 쓰고. 오케이~~한듯. 진짜 진심 절대 보지마라. 영화에 대한 모욕이다. 이딴걸 개봉한다는거 자체가 진심 양심없다. 개연성, 서사, 스토리, 연기, 연출, 편집 모든게 이보다 더 엉망일순 없다. 관람 내내 너무 어이없어서 진짜 기분 엿같애지는 오물!"
10,요즘 코로나 장마로 웃을일 없었는데 덕분에 아주 신나게 웃다 나왔어요김남길 배우님 진짜 너무 웃겨서 ㅋㅋ몇장면은 없었지만 임팩트 짱!!
4,"중반부터 연출을 긴박감있게 진행하였으나, 한국 영화 특유의 신파에 눈살을 찌뿌릴 수 밖에 없었다.반전을 억지로 끼워맞춘 느낌이 강하게 들었고, 아무리 코미디 액션 영화라지만, 각본에 신경을 쓰지 않은 티가 많이 보였다. 단순히 킬링타임용으로도 그다지 좋은 영화는 아니었다. 엑시트 같은 느낌이 날 줄 알았으나, 실상은 한국 영화의 신파와 억지 반전, 전개의 집합이라고 할 수 있다. 킬링타임용으로 본다면, 차라리 다만 악에서 구하소서를 강력하게 추천한다."
4,꽈배기 먹고싶은 생각뿐..
4,돈주고 보기 아까운 영화
