score,reple
9,우피골드버그 너무웃겨욬ㅋㅋㅋ 패트릭 스웨이지 어디서 많이봤다했더니 폭풍속으로 남주였어....데미무어도 청순미 폭발이네요ㅠㅠㅠ숏컷이 저리잘어울리다니....남주 여주 케미가 좋았어요 로맨스 씬에서 연애하고픈 감정 폭발.... 대리만족합니당 ㅎㅎ90년대 영화라는거 감안해서 CG나 스토리는 ㅎㅎㅎ 고전미가 좋네용 ~~
7,
10,"Tempus fugit, amor manet. - 시간이 흘러도, 사랑은 남는다"
7,
10,사랑을 하고 다시 볼 작품
10,이 영화는 볼때마다 벅차서 할말이 없다.감히 평가할수가 없다. 그저 완벽한 감동이란 말밖에는..♡
9,이 영화는 토요일 저녁 9시에 7번 더빙판으로 봐야 감동이 두배인데...
10,학교에서 보여줬는데 진짜 너무 재밌어요!
10,5학년때 친구네집에서 비디오로 봤었던.추억의 영화ㅠ
10,영화관에서 크리에이티브한 스피커로 감상한 관객이 승자~~
7,마지막에 슬프긴 슬프다
10,연기가 너무좋아가꼬 계속몰입해서봤네
10,신선한 소재와 감동의 도가니..걸작이다
10,단언컨대 내 인생 최고의 영화
10,이 영화는 최고의 걸작이다.
10,말이필요없었던 25년전영화 감동작살이었지
10,이 영화를 단지 글로 표현 하는것 자체가 모순이다
10,인간의 존재에 대한 의문을 가질수있게 하는 영화.
8,패트릭 스웨이지와 데미 무어의 절정의 순간
10,정말 이 영화는 평생을 가도 못 잊을 것 같다. 빛 속으로 들어가는 샘의 뒷 모습이 그렇게 아름다울 수 없었다. 인간과 영혼의 사랑을 다룬 환상적인 영화.
9,지금 보면 다소 촌스럽지만 이OO도 더 됐다는 점을 생각해보면 가히 명작..
10,90년에 이런 작품을 만들었다는게 ㅎ 스토리 탄탄하고 재미와 감동 보장 글고 대작들을 보면 조연이 엄청나다 조연들이 주연보다 더잘해야됨
10,극장에서 안본게 후회되는 영화
7,권선징악 한풀이 내용이지만 그 시절 추억 느끼며 보는 재미는 꽤 크다 데미무어 리즈시절의 어마어마한 아름다움과 우피 골드버그의 매력도 또 다른 재미
10,Screen에서 방금 해준거.. 30년전 영화가 심금을 울립니다
10,이게 사랑이지요.. 얼마전에 헤어졌는데 영화가 더 슬프네요.
10,다시는 나오지 못할 시대의 명작.눈물 없이는 보지 못할 애절한 사랑 이야기...당신이 사랑하는 사람이 영원하기를...
9,마지막 장면에선 눈물이 철철철 더불에 부모님에 대해 많이 생각해보게 된 영화였다 사랑하는 사람이기에
10,이 영화를 영화관에서 직접봐서 감동이 더 극대화 됐던~~
10,
10,오래된영화라 느껴지지 않을 정도로.. 좋아요.. 봐도 봐도 잼있엉..
10,영화 중 멜로라는 장르를 떠올린다면 첫번째로 떠오르는 영화...
10,고마워요..평생 기억될 명작을 만들어주셔서..ㅠㅠ
9,어렸을때 엄마랑 보는데 섹스신 너무 많아서 마음조리면서 봤던 영화지금봐도 cg가 좀 떨어져서 그렇지 훌륭한 영화
10,마냥 슬프기만한 영화일줄 알았는데 우피님 덕에 소소하게 코믹한 분위기도 살리고 악역들의 위기 장면에선 사이다적인 쾌감도 느꼈다. 덕분인지 두 주인공의 나란히 잡힌 장면들에게선 진한 감동과 여운이 배가 됐다.
10,무슨말이 필요할지...최고.
10,이 시대에 이 퀄리티라니..첨보는데 재밌다ㅋ죽자마자 끌려가는 영혼보고 착하게 살아야겠다고 다짐..ㅋㅋ
8,악당들은 잘만 때리면서 왜 사랑하는 사람은 만지질 못 하니...
6,죽어서도 잊을 수 없는 사랑이라는 마법
10,... 오직 모를 뿐 ...
10,남주가 너무 멋있어서 눈물...
10,이것도 정말 많이 봤었는데
9,군대가기 3일전에 본영화 세월 참 빠르다
10,브금과 장면들이 잘버무러진 눈물젖은초코파이같은영화
8,영화 매체가 사랑이라는 소재를 가장 고귀하게 표현하는 방법
10,"선과악,천국과지옥의존재 를 많이느꼇습니다  노래도좋고 감동도있어요 ㅎㅎ"
10,최고다 정말 아름답고 행복해진다
10,다시봐도 뭉클한 사랑을 느낄 수 있는 그런 영화
10,ost가 사랑을 진하게 녹여낸 아름다운 영화
10,1점을준 3%의 사람들을 죽었다 깨어나도 이해할 수 없을것같다
6,"영혼에 대한 소소하지만 느낌있는 스케치, 죽음에 대한 철학적인 연출이 돋보인 영화. 물론 도자기씬의 롱테이크도 잊을 수 없다."
10,OST만들어도 아름다운 영상이 그려진다.
