score,reple
9,"박열과 후미코에 대해 알게 된 것만으로도 의미있는 영화인데, 이준익 감독의 위트가 서사에 묻어나 지루할 틈이 없었다."
10,역시 이제훈! 덩달아 후미코한테도 반했다ㅜㅜ나도 박열을 본받아야겠당
1,중간중간 나오는 표정연기들과 어이없이 툭툭 던지는 대사들은 영화에 몰입하지 않도록 해주는 장치로 더할나위 없었다.
1,아내한테 이거 보자고 해서 영화관 갔다왔는데 오는 길에 싸울 뻔 했습니다
10,"이제훈도 연기를 잘 했지만 저는 후미코? 여자 배우의 연기가 더 눈길을 끌었어요! 잘 모르는 배우였는데 찾아 보기까지 했어요 역사적 내용이지만 무겁지도 그렇다고 가볍지도 않게 내용을 재밌게 끌었습니다,"
1,알바진짜 작작해라 신인배우 연기엄청 오바스러움 내용도 의미는 있으나 재미는 진짜 없음 영화가아니라 뜻을 전달할려고 만든 홍보물느낌 영화구성대로 안가고 그냥 평탄하게감.. 6점주려 했으나 알바들 때문에 1점
5,생각보다 잔잔하네요... 배우들의 연기 때문인지 감정전달이 그렇게 잘 되지는 않아서 몰입도가 떨어지는 부분이 없지 않아 있습니다.
6,지루함... 무슨말을 하는지 정확히 모르겟음 동주가 훨씬 좋은작품이라고 느끼게됨 영화
10,친구랑 리얼보고 돈날렸다 시간날렸다 욕하다가 밥먹고 박열 볼래?하고 생각없이 보고 왔는데 박열 존나 훈훈해 진짜 시간 가는줄 몰랐고 국적 의심 까지 간다 연기 왜 이렇게 잘하세요? 영화는 역시 이런게 영화지 라고 ㅇㅅㅇ 뿌듯하게 보고 나옴 ~~
1,재미도없고 억지감동만 가득한 내용에 작위적인 대사까지...독립운동이라는 좋은 소재를 가지고도 이정도밖에 못만드나...?이준익감독 감떨어진거같네요
1,저랑 친구는 너무 지루해서 진짜 영화관 나가고싶은 욕구 꾹꾹 참으면서 봤어요. 박열 자료 찾아보는게 더 재미있고 감동이었네요. .
10,22살...난 그나이에 그렇게 할수있을까?많은생각을하게한 영화네요 잘 보았어요!
10,출연진 연기를 잘해 봅니다.
1,감성팔이 그만 좀 하시죠?
1,동주 이후 박열을 믿고 본 내 자신이 한심스럽다 억지 개그코드 슬픔과 통곡의 시대현실 을 보여주지 못한 감독에게 그저 통렬한 배반감 을 느끼고 분노 할 뿐이다 실례지만 정말로 돈 받아가며 유치하게 장난질 쳐놓은 영화 보여줄꺼면 집어치워라 실망했다
1,"후미코.., 여자배우 연기 왜 칭찬하지 ...?오바하고 어색하고 보는 내내 불편함표정이 너무 어색하고 보기 거북해서 끝나자 마자 누군지 찾아보고 한국배우라는 사실에 더 기분나쁨"
1,평점보고  관람할러  갔는데너무 지루하네요.
1,진짜 별로임 영화자체루즈하고 소재도 이상함
1,댓글 알바가 심각한 문제라는걸 느끼게 한 영화네요 생각보다 너무나 재미 없던 영환데 평점이나 리뷰가 좋아 놀랍니다. 무조건 한국 역사에 관한 영화라고 좋은 평점 글 남기는 건 안됩니다 정말 실망스런 영화네요
1,이것이 일본영화인가? 혹은 개인 자서전인가 싶을 정도로 티켓값이 아까웠네요...일본인들이 이렇게 신사적이었다고요? 헐 자꾸 혈압오르네요...
1,음 그닥..별로였어요
1,오랜만에 영화를 봤는데 중간에 나오고 싶었지만 끝까지 참고 봤네요
1,지루하다.. 임팩트가없다..
1,그냥 b급 로맨스 영화였습니다. 당시 학살이 있었는데 배경이 너무 가볍게 표현됐습니다. 여기서 표현된 형무소는 깨끗하고 반항해도 그러려니하고 넘어가고 항의하면 다 받아주고 고문은 일절없는 곳으로 나타냈죠. 일본미화 작작하세요;; 군함도나 기다려야겠네요
1,"대체 뭘 말하려는건지 모르겠다;  박열 영웅만들기가 어떻게 조선인대학살을 덮어준다는건지;  천황은 왜죽일라고 했으며,  일본애들은 박열말이면 쩔쩔매면서 다 들어주고,  억지감성에 연극톤  오버연기;;  말이되냐 이거 실화냐 ;;"
1,진지하게 흥행 되기는 참으로 어려운 영화다..볼만하다 라는건 없고 그냥감독 개인업적 용도로 만든것같다 그리고또한가지더.. 대체.. 박열이한게머냐?.. 폭탄을터뜨린것도아니고 그냥 자기 억울한거 밖에 없잖아 답답하다 저정도애국자들은 어디에든 널리고널렷다
1,너무 억지스러운 개그와 러브씬들이 영화의 맥을 끊는 느낌이 들었음
1,나만 재미가 없는건가~~평가보고 보러갓다가 졸려 죽는쥴..다 알바생인건가ㅠ
1,아우 보다가 짜증...연출문제냐 연기문제냐..뛰쳐나옴서도 죄책감 안드는 망작
1,"박열에 대해서 뭘 말하고자 하는지 잘 모르겠고, 최희서 연기는 지나치게 오글거리고, 필요없는 장면들이 많아서 굉장히 지루하다. 중간 부분부터 졸림을 참느라 고생했다. 네이버 평점은 왜 이리도 높은가? 내 영화 취향이 이상한 건지 몇번이고 자문했다.."
1,역사적 실화를 망치는 영화 보지마라 개망장
10,배우들의 호연에 감탄하고 중간중간 터지는 유머에 웃다가 극장을 나올 때는 묵직한 감동을 가슴 속에 품고 나오게 되는 영화입니다. 이제훈 배우님! 앞으로도 지금처럼 멋진 연기 계속 보여주세요. 응원하겠습니다!!
1,배우와 감독의 자아도취 연기에 감탄했다. 내가 왜 박열이란 애국열사를 몰랐는지 알게해준 영화였다. 처음부터 끝까지 감옥에 있는 영화일줄은 몰랐다. 누가 이 고증에 대한 보장을 해줄수 있다는건가?
5,우리가 당당할 수 있게 만들어준 바보 같았던 영웅들
1,별로... 억지로 감동시킬려고 해서 더 눈쌀이 찌푸려짐
1,박열..영화판에서 박멸하고 싶은 영화..
1,원래 이런거 안 쓰는데 저한텐 진짜 노잼이였습니닼ㅋㅋㅋ..ㅜㅜ 자서전을 영화화한 느낌이에요 엄빠랑 가볍게 영화보려다가 걍 잠자다 옴 ㅠ
1,영화보는 내내 무슨얘기를 하고싶은지 이해가 안되고 뒷내용이 전혀 궁금하지가 않았습니다 너무 지루했네요... 고증을 바탕으로한 영화라는데 진짜 역사책에 남겨진 한줄 가지고 분량 늘린티가 팍팍 났어요 평점이 왜이렇게 높은지 의문이네요 진짜 알바가 있는건가
1,"도대체 이놈의 평점 알바들은 초반은 아쉽지만이야 후반이 아쉽지만이야ㅋㅋㅋ부대를 풀어도 일관성이 있어야지..하긴 영화도 안보고서는 댓글을 달라니까 재밌다고 달아야하니까 하는거라 이해는하는데.. 한가지 말할건 7,8월까지는 영화보러가지마세요볼게 0(영)임"
1,너무오버해서....난별로였다
1,"거품제거 좀 무조건 10점 주는 얘들 좀어찌 안되나?진지함과 개연성 부족, 스토리 지루함. 딱 7점대 영화.박열에 대해서 조금 진지했던 면모와 업적 부분이 부각됐어야 후반부가 힘을 받았을텐데.."
1,나 태어나서 지금까지 이거 처음 써보는데....하 말이 안 떨어진다;;;평점 1점도 과분하다 이영환보는 내내 차비랑 영화비9000원이  너무 아까웠음   지켜볼수록 더 빡치게 만드는 영화다른이들은 나같은 실수를 부디 하지말길 빌며....
