score,reple
7,"중간까지 보다가 재미없어서 끄려다가 참았는데, 끝까지 보길 잘한 듯 싶네요. 완전 깔깔대며 웃었습니다."
8,값비싼 크레인보다 사람이 겹겹이 쌓은 인간 피라미드가 값진 이유
2,일본영화는 특유의 매니아층이 있다는걸 깜빡했다 아오 짜증나
10,재미없다는 분들 혹시 처음 30분만 본건 아닌지~! 이렇게 웃긴 영화는 처음이에요 정말 최고!
10,이 명작을 국내에서 본 사람이 아직 2만명도 안 되는 현실이 슬프다
2,"넷플에서 몇번 봤을때 제목 신기하다고 생각했는데 네이버 영화 포스트에서 좀비영화 추천하길래 봄. 반전있다는건 포스트에서 말해서 있다는것만 알았고.. 반전이 너무 예측 가능했고 반전의 반전을 바랬는데,,, 생각보단 너무 별로,,,중간에 넘 지루함. 딸은 왜 저러나 싶었음. 웃었다는 사람들 도대체 어디서 웃은거죠? 퐁? 하나도 안웃겨... 평점 개쌉오바 ~별점 높게 준 사람들은 나만 당할 수 없다 마인드인듯.. 아 그 포스트를 안봤어야 해 아니 그 글 쓴 사람은 왜 이딴걸 추천한거야 시간 아까워 아아아아악 평점만 보지말고 리뷰도 몇개 볼걸 하,,,,^ㅂ"
9,이런 곳에서 도끼를 줍다니 정말 운이 좋네
10,처음 봤을땐 뭔 미친영화인가 싶었는데 중반쯤부터는웃으면서 봄ㅋㅋ
7,처음 낚였을 때 속으로 엄청 욕했다(감독 역을 맡은 사람이 어디서 많이 본 사람 같은데 정준하 + 아베 느낌인 듯)
8,사두용미!!
10,"기대안하고 봤는데 진짜 개꿀잼 ㅋㅋㅋ 스릴, 코믹, 감동을 모두 담아낸 최고의 영화입니다"
8,B급만의 감성을 잘 살리면서도 완성도 높은 신선한 작품이다. 37분의 원테이크 씬은 대단하거니와 잊지 못할 '퐁'까지
10,넷플릭스에 있길래 인터넷으로 찾아봤더니 평이 좋아서 본 영화. 길거리에서 보물을 주운 기분이다. 참 좋은 영화.
1,진짜 무슨 이딴쓰레기영화가 다있냐
1,진짜 골때리는 영화네..
8,퐁!!!!자식은 아버지의 등을 보고 꿈을 키우니까요!!휴머니즘 가득한 요상한 좀비영화 ㅋㅋㅋ
10,"영화의 뒷모습, 엉성하지만 치열한 사람들. 너무 참신하고 열정이 넘치는 재밌는 영화였다!"
7,평점이 높아서 기대하고 봤는데 그저그런 영화 아이디어가 좋아서7점
10,아 내 인생영화 리스트에 담아드릴게요♥
9,우울한 마음 다 날라감 ㅎㅎㅎㅎ
9,영화를 찍는 영화를 찍는 영화. 신선한 액자식 시점전환의 재미.
10,너무 꾸르잼!!ㅎㅎㅎ
10,참신하다...이야...롱테이크..정말 새로운 영화
10,다른 의미로 여운이 남았다마치 내가 현장 스텝이듯이..
8,신박하다ㅎ 감독이천재인듯 공포나코믹보다는 감동적이었다
7,이 모든 것은 계산된 것이었다. 심지어 아마추어처럼 보이는 것들 모두
10,2018 최고의 영화. 본받자 한국 영화여
9,초반 30분의 엉성함은 다 이유가 있는 것이지 ㅋㅋㅋ  개인적으로 기대가 너무 컷던 탓인지 만점을 주기는 힘들었음. 하지만 그래도 너무나 웃기다 ㅎㅎ 정말 스텝진을 위한 영화라는 게 딱 맞기도 하고.
5,대체 평이 왜 높은지 이해가 안가는 영화
10,악역인줄 알았던 그가.. 히어로였어..
4,개잼이없다....신선한건 알겟는데 걍 노잼임
1,뭘 카메라를 멈추면 안돼   당장 뺏어야함   퐁! ㅅㅂ.. 퐁!!!   근데 클레멘타인 재밌었으면 이것도 재밌을수 있응ㅁ
2,영화계나 방송계에 있는 사람들이 좋아할 영화인듯 일반인이 공감하기엔 너무 과장된 시도
10,아 이러는 이유가 다 있다구요~~
9,치밀하게 잘 만든 영화 해리포터 아즈카반의 죄수 시간여행의 확정판이랄까?
9,희극지왕의 감성을 95분 동안 일본 감성으로 녹여낸 영화
10,정준하도 호감이 될 수 있다.
10,추천하고 싶은 코믹영화
10,넘나 재미있었다촬영컷 꿀잼
8,전혀 신파로 볼 수 없음에도 불구하고 마지막 장면은 괜히 눈물이 난다
2,초반 37분 말도 안되는 스토리 참으면 재밌다고 해서 뒤에 제대로 보여주나 해서 봤더만 진짜 개 노잼에 이미 1시간 버린거 마저보자라는 반 포기상태로 봤음. 평점 남긴 사람들 자기만 당할 수 없어서 일부러 이러나 싶을 정도... 호불호 극심하게 갈림.
10,작가의 창의력이 대박이네요항상 영화볼때 뻔하다고 옆에서 적중률 99.999프로로 일어날 일을 예상하던 남편도 전혀 예상 못했던 줄거리라며 잘 만들었대요
