score,reple
10,소방관으로서 사람생명을 목숨걸고 구해내는 사명감이 너무자랑스럽고 듬직하네요 열심히살아가는모습이보여졌어요 영화추천!!!
6,소방관 ....정말 대단하신블들입니다
10,매우 감동적으로 보았다 눈물 쮤금 나고 매우 감동적
10,"다시 일어서기 위해 큰 용기로 버틴, 벅찬 준비과정"
