score,reple
10,한번쯤은 나락으로 떨어졌을 인생쥐고 피고 하는 반전..배우들의 열연이돋보이는감상잘했습니다지혁역활하신 차지현신인배우 gv때 다시봤어요근수역 홍근택님도 푸근한인상으로 좋은애기놔누고요조감독님도 반전...
10,흥미진진하고 집에가서도 여운이 남는 영화
10,전주영화제에서 봤었는데 개봉해서 또 봤어요~ 또 봐도 새롭고 좋네요 배우분들 연기도 잘하심
1,이야 사람들 진짜 낚시 잘하네 완전 속음
10,
10,
10,"최근 본 영화 중 가장 인상적. 투박한 듯 세심한 연출과 두 신인 배우의 날것인 듯 진중한 연기는 깊은 여운을 남기고, 영화가 담고 있는 메시지는 집에 와서도 스스로에게 많은 질문으로 다가오네요."
8,물론 상업영화보다 부족하게 많긴 했음 특히 사운드가 잘 안들리는 부분이 있어서 대사 전달이 잘 안된 부분은 지적 받아 마땅하나 충분히 볼만했음 이 전에 본 영화가 정직한 후보였는데 진짜 그거보다 천배 낫다 정직한후보 같은 영화만들 돈있음 차라리 이런 독립영화를 열편 더 만들어라
8,
1,기대도 안했지만 별로네요
1,
1,기대 안한 만큼 딱 그만큼 제 점수는요
10,배우분들 연기에 몰입감이 최고였습니다. 홍 배우님 역할에서 탈북민의 조심스러우면서도 한국에 정착하고자 하는 그 미묘한 의지력의 표현이 제일 좋았던 것 같아요. 차 배우님도 연기가 아닌 거의 본인 자체를 보는 듯 했습니다. 스토리도 뻔하지 않고 정말 몰입되어 재밌게 봤습니다. 좋은 영화 고맙습니다. 앞으로도 기대합니다^^
9,"개연성있는 스토리로, 독립영화  수준을 한단계 끌어올림.아쉬운 것은...  이상한 마무리!"
2,결말 찝찝 연출도 어설퍼요..
2,탈북자들이 완전 비호감으로 연출된 작위적 연출느낌이 듭니다 너무 고통스러운 무지한상황의 연속  비추합니다
6,배우들 연기가 정말 장난 없다. 근데 영화가 배에 힘 꽉 주고 이제 똥을 싸려다가 안 나오고 끝난 느낌....
10,일식집에서 먹는 회가 기성영화라면바다에서 잡은 물고기를 바로 회쳐서 초장발라먹는느낌이었습니다. 사물과 여러 색감을 캐릭터들과 조화롭게 만드시려는 의도가 너무 적절하고 응근히 보여서 좋았습니다. 영화가 끝나고 생각을 많이하면서 오만가지 상상을하게 되더군요..정답은없겠지만 그냥 제가 이렇게 상상의 나래를 펼치고있는것. 이것이 감독님이 의도하신바가 아닌가 하는 생각을했습니다. 훌륭한감독님과 스탭분들 그리고 멋진 배우분들이 만들어주신 영화 맛있게 잘봤습니다.내일 점심은 백반입니다.
