score,reple
1,노래는 당연히 좋은데 스토리랑 전개방식이 쓰레기
9,단순한 스토리이지만 주연 뿐아니라 조연과 단역 배우들의 연기까지 너무나 완벽한 호흡이었고 포주역 존존 브라이언스는 미워할 수 없는 매력까지 선보였다. 음악 노래 아주 앙상블. 이래서 뮤지컬의 매력을 오감으로 체험하는 것.
10,홍광호 배우님 사랑해요ㅜㅜ 무대도 연기도 최고네요 정말!!
10,정말 최고입니다. 말이 필요없네요. 노래가 계속 머리에 맴도네요. 모든 배우들 연기 정말 훌륭합니다. 남녀주인공도 그렇고 엔지니어역을 한 존존은 특히 !! 한국배우가 나왔다는것도 너무 자랑스럽네요.
10,그냥 보는 내내 마음이 뭉클뭉클 하고 킴의 장면에서는 계속해서 눈물이 흐르다 끝에서는 펑펑 쏟을 수밖에 없었습니다. 그리고 홍광호 표정연기와 목소리 멋집니다. 엔지니어는 그 사악함에도 불구하고 재밌었다고밖에 말할 수 없겠군요. 정말 대박입니다...
10,소장하고 싶네요 눈물 펑펑 쏟았어요
10,"비록 영화로 보면 감동이 상쇄되는 뮤지컬이지만.... 완벽에 가까운 공연이여서 ...상쇄된 감동조차도 굉장했습니다., 다만 개인적으로 엘렌이 부르는 I still believe는 조금 아쉬웠습니다."
10,"영상으로 봐도 이렇게 좋은데, 실황으로 보면 얼마나 더 좋을지.. 저도 모르게 박수가 쳐지는 작품이었습니다"
10,풀샷이 적어서 무대구성이랑 조명이 잘 안보여서 아쉽지만 10점이다
10,스크린으로 보는내내 공연의 감동 그대로~25주년이라 덤으로 너무나 재미진 갈라쇼까지!! 행복한 관람이었습니다^^
10,최고의 공연!! 노래와 연기 모두 만족스럽고 클로즈업이라 평소에 보지 못한 표정도 세세히 볼 수 있어서 좋았습니다
10,화면이 너무 타이트 해서 무대 전체를 볼 수 없다는게 아쉬웠지만 공연은 최고 였습니다.
10,최고란 말이 아까운 25th 미스사이공!
9,영화를 보고나서 이 공연을 죽기전에 꼭 직접 가서도 보겠다고 마음먹었습니다.
10,모오든 노래가 다 최고의 노래이다 킴도 미쳤고 투이도 미쳤고 존도 미쳤고 가장 미친건 엔지니어인것같다ㄷㄷ마지막에 아메리칸드림 듣고 찌렸다ㅜㅜ하지만 많은 노래 중에서도 유독 기억에 남는 노래는 부이도이다 존이 어마무시하게 노래를 잘한다ㄷㄷ자다가도 생각난다 안되겠다 한번 더 듣고와야지
10,'You will not touch him' 이라는 곡이 정말 좋아서 무한 반복중 킴이 총쏘고 this is the hour 나올때 소름이네요
