score,reple
10,몇번을 봤는데도 재미있음. 근데 평점이 왜케 낮지?
10,웰메이드 영화라고 생각하는데 평점이 생각보다 낮네..
8,ㄱㅊㄱㅊ 재밌음 볼만함 전지현 ㅈㄴ 이쁨
10,잘 몰랐던 도둑들의 세계를 적당히 까면서 적당히 인간미 있고 세련되게 그려낸 명작.. 연기도 다 좋았고 영화 호흡이나 톤이 좋아서 몇년이 지난 요즘도 가끔 꺼내보는 영화..
10,이게 7점대? ㅋㅋㅋㅋ에라이
10,지금까지 본다 . 언제 또 이런 조합이 나오겠냐
10,평점테러 있어서 10점 충분히 재미있는영화
10,완전 재밌는데 왜 이렇게 낮지 ㅠ 너무 속상해요 감독님 만약보신다면 제발 2 나왔으면 좋겠어요 ㅠㅠ
10,재밌는데 평점 왜이러냐!!!
10,생각보다 재밌다. 평점이 타자3 급이라 초반부에 재미없으면 꺼야지했는데...출연 캐릭이 많은데도 불구하고 각자 개성이 뚜렷해서 좋았음
10,이정도면 스토리 탄탄하고 재미있는데 생각보다 점수가 낮네
10,오랜만에 다시봤는데 너무재밌음
8,전지현밖에생각안나 ㅆ넘조앙
10,이게 7점대 영화는 아닌 것 같은데. 적어도 8점대 영화라고 봄.
10,재밌음ㅋ근데 대사들이 다 잘 안들령
8,수많은 주연급 사이에 마카오박이라는 캐릭터 살았다
10,다시봐도 재밌네~  시간이 금방!
10,봐도봐도재밋는영화....
10,이 영화를 보고 어떻게 7점 이하를 줄수 있을까? 캐릭터도 좋고 액션까지 야무지다
10,분명봤는데 또봐도 또보고있음ㅋㅋ 볼때마다 또보고 또봐도 새로움ㅋㅋ
10,별점 왜 이렇게 낮은 지 모르겠는데 개재밌음 액션도 꽤 좋던데?
9,"시간 가는 줄 모르고 봄.배우들 연기 스토리 등 거슬림없이 봤다 그리고 김혜수, 전지현 배우님 사랑해요 최고"
10,펩시:최동훈은...내가아는 타짜중에 최고였어요
8,"한국판 오션스 시리즈 보는 기분이었음 (물론 오션스 보다 스케일은 좀...) 케릭터들 마다 특징이 뚜렷하고 대사 또한 너무 진지하지도, 너무 가볍지도 않았다"
10,와 평점 왜케 낮음?? 난 10번 넘게 돌려봄 진짜 재밌음ㅠ 전지현 김혜수 매력 개쩜ㅠ
8,캐릭터들 개성이 살아 있어서 재밌었음 전지현 짱
10,봐도봐도 재밌고 오늘또 봤다 그래도 재밌어 전지현 매력뿜뿜. 김혜수도 멋지고 다들 너무 찰떡 캐스팅
9,최고의 재료들로 최고의 요리를!
10,"다시 봐도 재밌는 영화, 전지현 너무 멋있네요"
10,
10,와 이 많은 캐릭터가 다 굴러가네! 푹 빠져서 봤다
10,정말 지루 할 틈이 단 1분도 없음 3번 째 보는데도 재밌음
10,후속편만들어주세요 재밌어요
9,오지게 재밌네요 근데 구성 배치가 약간 아쉽
10,전지현 김혜수 때문에 두 번 봄 언니들 사랑해
9,최동훈 감독 디테일이 살아있다
8,통수에 통수에 또 통수 ㅋㅋ 킬링타임으론 괜찮은듯
9,다시 봐도 재밌는 영화ㅋㅋ
9,킬링타임 딱 그정도? 그래도 계속 보게됨 ㅋ
10,재밌다 아직도 다시보기중
8,볼만한 영화 김윤석 액션도 좋았다
10,왜이렇게 평점이 낮음?? 난 진짜 재밌었음 처음볼땐 이해가안됐는데 두번째보니까 결말도 완전 와닿고 그냥 난 최고였음 모든 배우분들도 연기력 대박이고
