score,reple
9,"감독 문소리를 기대하게 되는 영화. 소소하게 웃음을 주는 장면이 많고, 여배우가 아니더라도 공감가는 부분이 많은 영화. 잘봤습니다."
8,공감가는이야기 담담하게 잘 풀었네요. 잘봤습니다. 이영화보고 문소리팬됬어요. 근데 관객수가 너무 적네요.
10,사람 사는 건 다 똑같구나 위로가 되는...마지막 문상 문소리의 눈물에 많은 의미가 담겨있는 듯... 같이 힐링이 되었다.
10,ㅎ ㅏ....
10,정말 멋있는 배우님이시자 감독님. 앞으로도 이런 진취적인 행보 응원합니다:)
7,꺼내기 쉽지않은 내용을 가지고 재치있게 풀어갔다.
10,ㅋㅋㅋㅋ 잼있음 문소리씨 예쁩니다 !! ㅋㅋ
10,우연히 채널돌리다 보게됐는데... 흠뻑 빠져서 봤네요^^
9,무엇보다 현실적인 영화
8,내가 나이를 먹은건가..
10,다음이 궁금해집니다.
10,재미있게 봤어요 다음엔 예술영화 부탁합니다
10,좋은영화 여운이 긴 영화 이런영화를 만들어주신 문소리감독님께 감사를 전합니다
8,감독까지 잘하는 그녀는 도대체...
10,좋은 영화 정말 감사합니다
8,여배우들2 꽤 리얼하다
10,문소리가  달릴 때 저까지 속이 다 시원해지네요.
8,"그냥 좋았어요 저는, 여배우의 삶이지만 일반인 같기도 한, 문소리님 너무 멋지시네요"
10,같은 생활인으로 웃고 울었네요
10,정말 재밋게 봤습니다.
10,이런 영화 너무 좋음ㅋㅋ꿀잼
10,기대없이 봤는데 잼있고 센스도있다ㅋㅋ
10,잘봤습니다. 연기 너무 좋고 와닿았습니다.
9,이영화 딱 좋다 군더더기 없이
10,너무 현실적인 묘사에 답답함으로 가득차긴 했지만 배우님이 전하고자 하는 메세지가 잘 와닿았다.
10,"배우, 감독, 각본 다재다능한 배우"
10,ㅋㅋ 티비로 봤는데 간만에 실컷 웃아봤네요..문소리 화이팅!!!
10,재밌어요 ㅋㅋㅋ 리얼함이 너무 느껴지는!! 유쾌하기도 하고  조금은 따뜻하기도 하고요. 다음엔 좀 더 길게 만들어주세요~~^^
7,그냥 무난하게 문소리의 이야기를 들을 수 있는 영화. 나이를 먹을수록 매력적인 여배우 문소리
9,문소리씨 연기 참 좋습니다!
8,짧은 런닝타임에 군더더기 없이 하고 싶었던 말은 다한다
10,"첨 쓰는 영화 평점. 좋은 영화. 우연히 보다가 끝까지 봐버린 영화. 닭살도 안 돋고 감동의 눈물 쓰나미도 없는, 괜찮은 영화."
10,"문소리님이 감독, 각본까지. 와. 너무 재능있으심. 연기는 역시나 문소리, 연출 각본은 놀라운 문소리."
10,진짜 이런 여배우들이 있을듯..겉보기랑 다르게 사람 사는거 다 똑같구나..
10,쿨!하고 통쾌한 영화!
10,정말 공감되고 화나는 이야기였습니다 1막 빡침 주의
8,개봉 후의 상황들조차도 극중 여배우의 고충 같아 보이는 영화
6,휴머니티한 문소리의 자소서.
10,
10,정말 좋았어요. 인생 오후의 삶을 연기하는 배우의 모습이 인상깊었습니다.
7,보는 즐거움만큼 담고 있는 메시지가 중요해 보이는데 정확히 전달하고자 하는 메시지가 무엇인지 알 것 같으면서도 모호하다. 그런 것이 의도라면 인정
10,제가 본 영화 중에 가장 좋은 영화입니다. 영화 보는 내내 느끼는 씁쓸함과 답답함은 아마 한국 여성들이라면 모두 느끼지 않았을까요. 제가 본 그 어떤 영화보다 공감됩니다. 이런 여성 영화 많이 나왔으면 합니다.
10,처음댓글 남겨봅니다문소리님 멋지십니다 앞으로도 응원합니다
10,여성이라면.. 공감하지 않을까?
10,
10,
