score,reple
6,"음악,연출 좋음. 하지만 4명이서 높은 데OO의 대화가 동시에 겹쳐지는 몇 장면들은...귀에서 피나옴.."
8,첨 접한 돌란의 영화인데 향의 잔상이 길다. 다른영화들이 강정적으로 매우깊은 영화라고 하던데 그리고 호불호가 갈리다는데 이런 향이라면 또 맡고싶다.
9,일상속에 그려지는  전개들이 흥미진진 ^^
7,역시 음악좋음. 양쪽 마음이 다 이해가 되서 안쓰러움 ㅠ
8,
8,그야말로 사랑과 우정사이아들친구를 대하는 엄마들의 문화가 부럽다
6,자기 감정을 인정하지 못하는 찌질함인물들 사이에 녹아들게 하는 사실적인 대사와 연출빨래 걷어가는 친구들과 키스하는 두 사람 사이의 간극과 수영하며 끓어오르는 마티아스의 장면정말 혼란스러운 누군가의 이야기를 몰래 함께한 기분인데 극장에서 보기엔 아직 좀 딸리네요^....숨소리 들숨 날숨이 아주 끈;적합니다^....
7,맷과 막스의 관계성이 좀 더 드러났으면 더좋을 거 같았어요 잘 봤습니다 돌란 영화답게 연출 ost 훌륭하네요
8,잘봤어요~마음에 저장해두고 싶은만큼 인상적이고 낭만적인 장면이 많아요..막심은 사랑스럽고 안아주고 싶은 연약한 캐릭터인데 자비에돌란이 잘 표현해줬네요 아직도 여운이 남아있는 영화입니다~영상미있고 음악도 좋습니다
10,
9,우정과 사랑사이가 한 끗 차이라는 것을 알게 해 준 영화..
6,재밌었음....ㅋㅋ..ㅋ.ㅋ.
6,공감하긴 어려웠으나 분위기는 좋았어요
8,감정선들 진짜 섬세한것 같다 끝나고 나서 생각나는 것들이 많은 영화한 번 더 봐야겠다
8,"인소 느낌의 소재이긴 하지만, 자비에 돌란의 색으로 잘 풀어낸 영화"
10,"보고있을 땐 몰랐는데, 마지막 장면과 ost가 자꾸만 생각난다"
6,누군가의  말처럼 음악이 좋네요~사랑은 설레지만... 괴롭기도..  해~ ㄴ
8,명대사 : 이~~요!!
9,맷과 막심이 행복했으면 좋겠다
10,"스토리, 연출의 디테일에 놀랐어요. 오랜만에 좋은 영화였습니다."
10,마티아스와 막심 친한 친구의 우정과 사랑사이...~~!!
10,장면하나하나 너무 섬세하고 색감과 구도 미쳤다
10,
8,엔딩 곡이 영화와 너무 잘 어울린다
10,인간이라면 빠져들 수밖에 없는 섬세한 감정선.
9,"자비에 돌란. 그의 연출은 매우 감미롭다.파동,바람,빛...소리... 모든것을 유심히 보면 볼수록 나도 그 감정에 섞여든다.휘몰아치는 감정 속으로 끌어당기는 매력적인 영화.사랑스러우며 애타는 그들의 우정과 사랑 어딘가. 미묘한 줄다리기.자비에 돌란은 상처를 매우 잘 다른다는 느낌이다.공허하지만 따뜻한, 따스하지만 아픈 것은 그의 작품의 필수 요소 같다.그의 작품을 볼때는 향기에 취한 듯. 나를 가누지 못하는 기분이 드니 꼭 2회차 관람을 권장한다.마티아스와 막스와 둘인자 셋인 느낌으로 감상하라.그들의 감정은 나의 목을 조르고 나를 분노로 내던진다.하지만 그속은 고통스럽지 않고 쌉살한 다크초콜릿 같은. 깊은 맛이다.+++ 여기는 0.% 스포도 싫으면 여기 밑은 읽지 마셔요+++스트리퍼 보러 가는거 개짜증나 OOO기같음. 그 장면"
10,
10,M&M의 농장 그림 나올때 눈물참느라 힘들어 죽는줄 알았네 ㅋ
10,"유치한 스토리도 이렇게 풀어나아간다면(더불어 영상,음악까지 멋진)10시간 이상으로 연속 상영해도 보고싶다."
10,배우의 연기와 연출력에 감탄하며 봤는데 그 모든게 한사람의 작품이었네요 팬이되었어요
8,"잔잔한 해수면과 같았던 우리의 관계가 어느날 격한 파도가 된 후 해변가에 부딪혀 잘게 사그라든다. 그래도 함께라서, 함께할 수 있어서 다행이다."
10,
6,자비에 돌란은 연기도 잘하네..다만 아직 받아들이기엔 어렵다.
6,"돌란 감독에 돌란 스타링인데 돌란만 나오면 지루하던,, 솔직히 돌란과 엄마의 트러블은 영화에서 굳이 필요하지도 않고.. 도대체 그렇게 많은 시간을 할애하면서 까지 굳이 넣은이유를 모르겠네요. 그 씬들만 걷어냈어도 덜 지루했을듯,,,"
10,"가려졌기에 더 아름다웠던창문 틈으로 엿본 그들의 사랑, 그들의 우정"
8,"자비에 돌란은 다재다능한 사람이고, 그의 플레이리스트가 탐나게 된 영화. ost를 적재적소에 맞게 배치를 하였고 연출이 가장 좋았다. 색다른 트랜지션에 &#39;과연 프랑스 영화답다&#39;라는 생각이 들었다. 대화가 많으면 기 빨리는 편이라 보는 내내 조금 힘들었던 건 사실이었지만, 예술적인 요소가 많은 영화. 다만 여성을 성적대상화하는 부분이 나와 만점을 줄 수 없었다. 굳이? 이렇게 나와야되나? 이런 생각이 들었기 때문. 비오는 날에 보면 분위기 더 사는 영화일 것이다."
9,"음악이 제일 좋았고, 영상미가 돋보였다. 신나면서도 애잔한 영화다. 자비에 돌란은 뭐 너무 잘생겼고!!"
10,"연기, 연출, OST까지 그냥 너무 좋다"
10,정말 자비에돌란감독 천재
10,아름다운 영상미와 색감에 감탄하며 작고 크게 들어간 메세지들에 가슴이뛰었다 나에겐 그거면 충분
10,어느 평론가가 말하지 않아도 이해할 수 있는 사람과 아무리 말해줘도 이해할 수 없는 사람이 있다고 했다. 그리고 나는 이 말을 정확히 이해한다.
10,"연출, 연기, 스토리, 영상미, OST 어느 것 하나 빠질 것 없는자비에 돌란의 최고작. 흔들리는 청춘과 사랑보다 뜨거웠던 우정."
10,가슴먹먹해지는영화 추천!
8,가까웠기에 더 혼란스러운 그 마음. 다만 감정이 친절하지는 않았다.
8,좋았습니다..
10,먹먹해지는 청춘과 사랑
8,썩어도 준치. 자비에돌란은 자비에돌란.  자비에돌란 감독영화 4편째인데... 만족도 차이는 있는데 음악 하나는 진짜 기가막히게 잘쓰네요...자비에돌란 디제잉파티하면 꼭 가고싶어요
10,"영화의 완성도, 작품성을 따지고 비평했을때에는 8/10점, 그런거없이 나에게있어 머릿속을 떠나지않고 이쁘고 설레이고 지극히 개인적인 선호도로 봤을때 이 영화는 10/10점에 인생영화. 자비에 돌란 감독작품 처음보는거라 남들보다 높게 주는 8점이지만 후회는 없다. 다른 작품 정주행예정이며 퀴어영화에 인생영화는 처음. &lt;콜바넴&gt;보다 더 설레고 기억에 남는다.(작품성 별개)"
10,마티아스 사슴눈망울 어쩔거야ㅠㅠ 앞으로 돌란 퀴어로맨스 시작을 알리는 영화
10,자비에 돌란의 분기점의 영화 앞으로 영화가 기다려진다.
9,
10,
8,"담백하고 잔잔하지만 복잡한 심리를 제대로 전한다.영상미와 OST, 각본, 연기 모두 좋다."
8,
8,뭔영화인가 해서 봤는데 나쁘지 않던데
8,평이의외로낮아서 기대를안했는데 보길잘한작품.
10,
7,우정과 사랑사이의 미묘한 긴장감을 자비에 돌란은 말과 미학적인 형식으로 성취한다.
